MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,MEINS,NETWR,WAERK,WERKS,LGORT,ROUTE,PSTYV,ABGRU,LFSTA,FKSTA,GBSTA,NETPR,KPEIN,ERNAM,OBJNR,ERDAT,FAKSP,ERZET,VGTYP,VGBEL,VGPOS,FKREL,KDMAT,BRGEW,NTGEW,GEWEI,VRKME
100,1000000435,10,MAT00027,Material MAT00027,18.0,EA,20802.42,USD,P001,SL02,5,TAN,,C,A,B,1155.69,1,SALEUSER3,OR1000000435000010,2024-07-01,,11:40:32,B,8000000435.0,10.0,A,,72.89,30.7,KG,PC
100,1000000435,20,MAT00033,Material MAT00033,143.0,EA,206441.95,USD,P001,SL02,5,TAN,,C,A,B,1443.65,1,SALEUSER3,OR1000000435000020,2024-07-01,,08:44:47,,8000000435.0,20.0,A,,78.12,56.65,KG,L
100,1000000436,10,MAT00020,Material MAT00020,91.0,EA,158552.94,USD,P002,SL02,5,TAN,,C,C,C,1742.34,1,SALEUSER1,OR1000000436000010,2024-07-30,,10:33:13,B,8000000436.0,10.0,A,CUST-MAT-1273,34.16,75.46,KG,EA
100,1000000437,10,MAT00026,Material MAT00026,183.0,EA,356606.61,USD,P003,SL02,3,TAN,1.0,A,A,C,1948.67,1,SALEUSER3,OR1000000437000010,2024-04-29,,16:48:21,C,,,C,CUST-MAT-2986,17.27,18.82,KG,EA
100,1000000437,20,MAT00031,Material MAT00031,128.0,EA,81044.48,USD,P003,SL02,4,TAN,1.0,A,A,C,633.16,1,SALEUSER3,OR1000000437000020,2024-04-29,,17:11:53,B,,,C,,79.61,16.35,KG,L
100,1000000438,10,MAT00023,Material MAT00023,72.0,EA,70285.68,USD,P003,SL01,5,TAN,1.0,A,A,C,976.19,1,SALEUSER2,OR1000000438000010,2024-01-18,,10:25:57,B,,,C,,14.15,20.78,KG,PC
100,1000000439,10,MAT00026,Material MAT00026,5.0,EA,2760.3,USD,P001,SL02,5,TAN,,C,C,C,552.06,1,SALEUSER3,OR1000000439000010,2024-02-28,8.0,16:14:15,C,8000000439.0,10.0,B,,11.4,27.99,KG,L
100,1000000439,20,MAT00020,Material MAT00020,131.0,EA,70658.78,USD,P001,SL02,4,TAN,,C,C,C,539.38,1,SALEUSER3,OR1000000439000020,2024-02-28,,15:58:14,,8000000439.0,20.0,C,,57.18,76.08,KG,ST
100,1000000440,10,MAT00017,Material MAT00017,95.0,EA,125847.45,USD,P002,SL03,5,TAN,,C,A,B,1324.71,1,SALEUSER3,OR1000000440000010,2024-03-23,,16:44:10,C,8000000440.0,10.0,C,,92.93,13.81,KG,PC
100,1000000441,10,MAT00029,Material MAT00029,95.0,EA,51595.45,USD,P003,SL03,4,TAN,,C,A,B,543.11,1,SALEUSER3,OR1000000441000010,2024-03-02,,13:57:52,C,8000000441.0,10.0,B,,2.61,68.26,KG,PC
100,1000000442,10,MAT00025,Material MAT00025,191.0,EA,257454.63,USD,P001,SL01,2,TAN,,C,C,C,1347.93,1,SALEUSER3,OR1000000442000010,2024-03-20,,07:56:37,C,8000000442.0,10.0,A,,70.81,84.01,KG,ST
100,1000000442,20,MAT00031,Material MAT00031,69.0,EA,24584.7,USD,P001,SL01,4,TAN,,C,C,C,356.3,1,SALEUSER3,OR1000000442000020,2024-03-20,,14:53:44,C,8000000442.0,20.0,B,,45.6,2.05,KG,L
100,1000000443,10,MAT00027,Material MAT00027,119.0,EA,89000.1,USD,P003,SL01,4,TAN,,C,A,B,747.9,1,SALEUSER3,OR1000000443000010,2024-07-31,,16:56:44,,8000000443.0,10.0,C,,79.29,51.35,KG,ST
100,1000000444,10,MAT00019,Material MAT00019,200.0,EA,233220.0,USD,P001,SL03,3,TAN,,C,C,C,1166.1,1,SALEUSER2,OR1000000444000010,2024-03-05,,16:49:14,B,8000000444.0,10.0,B,,51.49,33.75,KG,PC
100,1000000444,20,MAT00033,Material MAT00033,36.0,EA,4169.16,USD,P001,SL03,2,TAN,,C,C,C,115.81,1,SALEUSER2,OR1000000444000020,2024-03-05,,16:47:44,,8000000444.0,20.0,C,,14.24,64.34,KG,ST
100,1000000445,10,MAT00018,Material MAT00018,54.0,EA,90958.68,USD,P002,SL01,3,TAN,,C,C,C,1684.42,1,SALEUSER2,OR1000000445000010,2024-07-03,,07:03:41,C,8000000445.0,10.0,A,,84.32,41.33,KG,ST
100,1000000446,10,MAT00023,Material MAT00023,135.0,EA,134707.05,USD,P003,SL02,5,TAN,,C,C,C,997.83,1,SALEUSER3,OR1000000446000010,2024-01-14,,17:40:13,,8000000446.0,10.0,C,,60.39,5.04,KG,ST
100,1000000447,10,MAT00025,Material MAT00025,84.0,EA,57550.08,USD,P002,SL03,4,TAN,1.0,A,A,C,685.12,1,SALEUSER2,OR1000000447000010,2024-01-08,,14:59:07,B,,,D,CUST-MAT-1782,19.98,20.79,KG,L
100,1000000448,10,MAT00030,Material MAT00030,54.0,EA,20345.04,USD,P003,SL03,2,TAN,,C,C,C,376.76,1,SALEUSER2,OR1000000448000010,2024-02-13,,09:32:47,C,8000000448.0,10.0,D,,99.37,4.13,KG,ST
100,1000000449,10,MAT00030,Material MAT00030,124.0,EA,52328.0,USD,P001,SL01,3,TAN,,C,C,C,422.0,1,SALEUSER2,OR1000000449000010,2024-09-23,,12:06:34,B,8000000449.0,10.0,C,CUST-MAT-8217,54.57,82.44,KG,L
100,1000000449,20,MAT00031,Material MAT00031,167.0,EA,78381.45,USD,P001,SL01,4,TAN,,C,C,C,469.35,1,SALEUSER2,OR1000000449000020,2024-09-23,,06:49:10,C,8000000449.0,20.0,A,CUST-MAT-4921,75.62,36.04,KG,ST
100,1000000450,10,MAT00027,Material MAT00027,149.0,EA,83371.46,USD,P003,SL03,1,TAN,1.0,A,A,C,559.54,1,SALEUSER1,OR1000000450000010,2024-07-10,8.0,08:48:36,B,,,A,,82.77,11.38,KG,EA
100,1000000451,10,MAT00031,Material MAT00031,130.0,EA,145425.8,USD,P001,SL01,3,TAN,,C,C,C,1118.66,1,SALEUSER3,OR1000000451000010,2024-02-06,,14:29:46,,8000000451.0,10.0,D,,19.29,73.95,KG,PC
100,1000000452,10,MAT00031,Material MAT00031,54.0,EA,31395.06,USD,P001,SL02,2,TAN,,C,C,C,581.39,1,SALEUSER1,OR1000000452000010,2024-05-27,,07:39:02,B,8000000452.0,10.0,A,,83.94,29.47,KG,EA
100,1000000453,10,MAT00030,Material MAT00030,150.0,EA,247537.5,USD,P001,SL03,3,TAN,,C,C,C,1650.25,1,SALEUSER1,OR1000000453000010,2024-04-25,,14:51:25,C,8000000453.0,10.0,C,,63.91,73.71,KG,KG
100,1000000454,10,MAT00033,Material MAT00033,112.0,EA,104564.32,USD,P001,SL02,3,TAN,,C,C,C,933.61,1,SALEUSER1,OR1000000454000010,2024-09-28,,06:25:20,C,8000000454.0,10.0,D,CUST-MAT-1922,0.53,43.92,KG,PC
100,1000000455,10,MAT00025,Material MAT00025,30.0,EA,48622.8,USD,P002,SL02,3,TAN,,C,C,C,1620.76,1,SALEUSER3,OR1000000455000010,2024-04-20,,17:40:25,B,8000000455.0,10.0,C,,36.27,8.17,KG,EA
100,1000000456,10,MAT00020,Material MAT00020,190.0,EA,136963.4,USD,P001,SL03,5,TAN,,C,C,C,720.86,1,SALEUSER2,OR1000000456000010,2024-02-04,,08:39:02,B,8000000456.0,10.0,A,,24.01,85.25,KG,EA
100,1000000456,20,MAT00023,Material MAT00023,168.0,EA,171363.36,USD,P001,SL03,1,TAN,,C,C,C,1020.02,1,SALEUSER2,OR1000000456000020,2024-02-04,,10:07:07,C,8000000456.0,20.0,C,CUST-MAT-7452,80.36,29.25,KG,EA
100,1000000457,10,MAT00032,Material MAT00032,106.0,EA,208851.8,USD,P001,SL03,2,TAN,,C,C,C,1970.3,1,SALEUSER2,OR1000000457000010,2024-04-26,,14:05:52,C,8000000457.0,10.0,A,,85.14,77.34,KG,PC
100,1000000457,20,MAT00016,Material MAT00016,158.0,EA,117215.46,USD,P001,SL03,2,TAN,,C,C,C,741.87,1,SALEUSER2,OR1000000457000020,2024-04-26,,11:56:29,C,8000000457.0,20.0,C,,48.05,4.97,KG,PC
100,1000000458,10,MAT00029,Material MAT00029,169.0,EA,50208.21,USD,P002,SL02,2,TAN,,C,C,C,297.09,1,SALEUSER1,OR1000000458000010,2024-01-08,,13:56:44,B,8000000458.0,10.0,D,CUST-MAT-9364,33.87,52.94,KG,EA
100,1000000459,10,MAT00020,Material MAT00020,194.0,EA,139777.0,USD,P002,SL01,4,TAN,,C,C,C,720.5,1,SALEUSER3,OR1000000459000010,2024-08-05,,14:49:44,B,8000000459.0,10.0,C,,25.45,86.98,KG,EA
100,1000000460,10,MAT00022,Material MAT00022,109.0,EA,121847.83,USD,P002,SL03,2,TAN,,C,C,C,1117.87,1,SALEUSER2,OR1000000460000010,2024-07-25,,07:12:53,B,8000000460.0,10.0,B,,57.43,57.1,KG,PC
100,1000000461,10,MAT00019,Material MAT00019,107.0,EA,50003.24,USD,P002,SL01,2,TAN,,C,C,C,467.32,1,SALEUSER2,OR1000000461000010,2024-08-22,,17:47:10,,8000000461.0,10.0,A,,77.17,62.87,KG,PC
100,1000000462,10,MAT00026,Material MAT00026,63.0,EA,84985.74,USD,P002,SL01,1,TAN,,C,C,C,1348.98,1,SALEUSER1,OR1000000462000010,2024-05-14,,12:38:54,C,8000000462.0,10.0,B,,70.63,24.68,KG,KG
100,1000000463,10,MAT00020,Material MAT00020,47.0,EA,80904.86,USD,P003,SL03,4,TAN,,C,C,C,1721.38,1,SALEUSER1,OR1000000463000010,2024-09-30,,11:04:37,C,8000000463.0,10.0,D,,12.3,13.79,KG,PC
100,1000000464,10,MAT00016,Material MAT00016,188.0,EA,353665.6,USD,P001,SL02,4,TAN,,C,C,C,1881.2,1,SALEUSER1,OR1000000464000010,2024-09-08,,09:54:59,C,8000000464.0,10.0,A,,87.62,58.32,KG,L
100,1000000465,10,MAT00030,Material MAT00030,61.0,EA,102910.66,USD,P002,SL01,3,TAN,,C,C,C,1687.06,1,SALEUSER3,OR1000000465000010,2024-01-29,,10:45:51,C,8000000465.0,10.0,C,,73.47,61.87,KG,ST
100,1000000466,10,MAT00024,Material MAT00024,95.0,EA,31443.1,USD,P001,SL03,5,TAN,,C,C,C,330.98,1,SALEUSER3,OR1000000466000010,2024-07-17,,09:28:01,,8000000466.0,10.0,C,,30.5,26.99,KG,L
100,1000000467,10,MAT00020,Material MAT00020,146.0,EA,62007.66,USD,P001,SL03,4,TAN,,C,C,C,424.71,1,SALEUSER3,OR1000000467000010,2024-09-03,,14:11:30,,8000000467.0,10.0,B,,90.74,30.75,KG,ST
100,1000000468,10,MAT00024,Material MAT00024,101.0,EA,194695.68,USD,P001,SL03,4,TAN,,C,C,C,1927.68,1,SALEUSER1,OR1000000468000010,2024-01-11,,08:54:37,,8000000468.0,10.0,C,CUST-MAT-9762,76.54,27.57,KG,KG
100,1000000469,10,MAT00023,Material MAT00023,61.0,EA,55852.21,USD,P001,SL02,1,TAN,,C,C,C,915.61,1,SALEUSER2,OR1000000469000010,2024-04-21,,10:49:10,B,8000000469.0,10.0,C,,15.14,7.17,KG,KG
100,1000000470,10,MAT00023,Material MAT00023,185.0,EA,181429.5,USD,P001,SL03,2,TAN,,C,C,C,980.7,1,SALEUSER3,OR1000000470000010,2024-08-31,,07:33:50,C,8000000470.0,10.0,A,,54.35,55.9,KG,EA
100,1000000470,20,MAT00028,Material MAT00028,58.0,EA,64467.58,USD,P001,SL03,4,TAN,,C,C,C,1111.51,1,SALEUSER3,OR1000000470000020,2024-08-31,,13:52:22,C,8000000470.0,20.0,A,CUST-MAT-3699,19.02,33.48,KG,PC
100,1000000471,10,MAT00030,Material MAT00030,85.0,EA,16222.25,USD,P003,SL01,4,TAN,,C,C,C,190.85,1,SALEUSER2,OR1000000471000010,2024-05-20,,08:21:31,B,8000000471.0,10.0,B,,57.18,33.57,KG,ST
100,1000000472,10,MAT00017,Material MAT00017,11.0,EA,1073.71,USD,P002,SL03,5,TAN,1.0,A,A,C,97.61,1,SALEUSER2,OR1000000472000010,2024-01-25,,06:27:35,B,,,D,,36.83,7.98,KG,EA
100,1000000472,20,MAT00030,Material MAT00030,88.0,EA,108649.2,USD,P002,SL03,1,TAN,1.0,A,A,C,1234.65,1,SALEUSER2,OR1000000472000020,2024-01-25,,09:44:29,C,,,A,,95.16,28.93,KG,EA
100,1000000473,10,MAT00025,Material MAT00025,115.0,EA,212191.1,USD,P003,SL03,5,TAN,,C,C,C,1845.14,1,SALEUSER1,OR1000000473000010,2024-08-14,8.0,09:07:19,B,8000000473.0,10.0,A,CUST-MAT-4577,58.33,46.01,KG,EA
100,1000000474,10,MAT00032,Material MAT00032,31.0,EA,39127.58,USD,P001,SL03,4,TAN,,C,C,C,1262.18,1,SALEUSER3,OR1000000474000010,2024-08-15,,07:09:41,,8000000474.0,10.0,A,CUST-MAT-7119,48.27,73.16,KG,PC
100,1000000475,10,MAT00022,Material MAT00022,167.0,EA,203078.68,USD,P002,SL02,4,TAN,,C,C,C,1216.04,1,SALEUSER2,OR1000000475000010,2024-07-18,,13:52:14,C,8000000475.0,10.0,B,CUST-MAT-8156,57.86,84.73,KG,EA
100,1000000476,10,MAT00029,Material MAT00029,175.0,EA,88693.5,USD,P001,SL03,1,TAN,,C,C,C,506.82,1,SALEUSER1,OR1000000476000010,2024-01-11,,16:14:12,,8000000476.0,10.0,C,,93.18,69.39,KG,ST
100,1000000476,20,MAT00026,Material MAT00026,196.0,EA,162078.28,USD,P001,SL03,3,TAN,,C,C,C,826.93,1,SALEUSER1,OR1000000476000020,2024-01-11,,14:06:26,B,8000000476.0,20.0,D,,33.95,6.88,KG,PC
100,1000000477,10,MAT00018,Material MAT00018,46.0,EA,52511.76,USD,P003,SL02,3,TAN,,C,A,B,1141.56,1,SALEUSER3,OR1000000477000010,2024-09-03,,12:06:26,,8000000477.0,10.0,C,,75.86,8.29,KG,EA
100,1000000477,20,MAT00020,Material MAT00020,162.0,EA,71766.0,USD,P003,SL02,4,TAN,,C,A,B,443.0,1,SALEUSER3,OR1000000477000020,2024-09-03,,10:58:18,,8000000477.0,20.0,C,,60.33,22.53,KG,EA
100,1000000478,10,MAT00022,Material MAT00022,50.0,EA,50124.0,USD,P003,SL03,4,TAN,,C,C,C,1002.48,1,SALEUSER1,OR1000000478000010,2024-05-24,,16:38:02,C,8000000478.0,10.0,B,,10.09,87.96,KG,L
100,1000000479,10,MAT00016,Material MAT00016,183.0,EA,57930.48,USD,P001,SL03,5,TAN,,C,C,C,316.56,1,SALEUSER3,OR1000000479000010,2024-06-09,,06:45:14,C,8000000479.0,10.0,B,,92.9,87.64,KG,ST
100,1000000480,10,MAT00029,Material MAT00029,150.0,EA,248155.5,USD,P002,SL01,5,TAN,,C,C,C,1654.37,1,SALEUSER1,OR1000000480000010,2024-04-12,,07:20:20,B,8000000480.0,10.0,A,,8.24,31.14,KG,EA
100,1000000480,20,MAT00017,Material MAT00017,106.0,EA,7678.64,USD,P002,SL01,5,TAN,,C,C,C,72.44,1,SALEUSER1,OR1000000480000020,2024-04-12,,16:30:05,B,8000000480.0,20.0,B,,48.64,2.02,KG,KG
100,1000000481,10,MAT00026,Material MAT00026,101.0,EA,201042.52,USD,P003,SL02,2,TAN,,C,C,C,1990.52,1,SALEUSER2,OR1000000481000010,2024-02-06,8.0,17:35:54,,8000000481.0,10.0,B,,2.78,64.42,KG,EA
100,1000000482,10,MAT00028,Material MAT00028,162.0,EA,298232.28,USD,P003,SL01,4,TAN,,C,C,C,1840.94,1,SALEUSER1,OR1000000482000010,2024-08-03,,11:08:45,,8000000482.0,10.0,D,CUST-MAT-7540,3.36,20.17,KG,L
100,1000000483,10,MAT00030,Material MAT00030,70.0,EA,92923.6,USD,P002,SL01,2,TAN,,C,C,C,1327.48,1,SALEUSER2,OR1000000483000010,2024-01-22,,12:22:23,B,8000000483.0,10.0,D,CUST-MAT-4584,41.14,62.0,KG,L
100,1000000484,10,MAT00017,Material MAT00017,113.0,EA,95690.66,USD,P001,SL01,3,TAN,,C,C,C,846.82,1,SALEUSER1,OR1000000484000010,2024-03-02,,09:00:07,C,8000000484.0,10.0,D,,45.24,55.05,KG,L
100,1000000485,10,MAT00027,Material MAT00027,192.0,EA,261621.12,USD,P003,SL01,4,TAN,,C,C,C,1362.61,1,SALEUSER3,OR1000000485000010,2024-03-08,,17:20:50,,8000000485.0,10.0,D,CUST-MAT-5599,5.79,22.93,KG,EA
100,1000000486,10,MAT00032,Material MAT00032,169.0,EA,95816.24,USD,P002,SL01,4,TAN,,C,A,B,566.96,1,SALEUSER2,OR1000000486000010,2024-02-26,,11:24:01,B,8000000486.0,10.0,D,,57.36,68.61,KG,L
100,1000000487,10,MAT00027,Material MAT00027,122.0,EA,28221.04,USD,P003,SL03,1,TAN,,C,C,C,231.32,1,SALEUSER1,OR1000000487000010,2024-05-08,,11:46:47,B,8000000487.0,10.0,B,,7.46,6.25,KG,L
100,1000000488,10,MAT00028,Material MAT00028,117.0,EA,215434.44,USD,P001,SL02,4,TAN,,C,C,C,1841.32,1,SALEUSER2,OR1000000488000010,2024-06-06,,13:10:19,,8000000488.0,10.0,B,,25.44,64.19,KG,ST
100,1000000489,10,MAT00017,Material MAT00017,176.0,EA,16881.92,USD,P003,SL02,3,TAN,,C,C,C,95.92,1,SALEUSER3,OR1000000489000010,2024-09-25,,17:01:52,C,8000000489.0,10.0,C,CUST-MAT-4785,93.29,42.39,KG,PC
100,1000000490,10,MAT00019,Material MAT00019,179.0,EA,140420.13,USD,P001,SL02,4,TAN,,C,C,C,784.47,1,SALEUSER2,OR1000000490000010,2024-02-23,,16:33:43,B,8000000490.0,10.0,B,,38.26,30.05,KG,PC
100,1000000490,20,MAT00017,Material MAT00017,157.0,EA,46570.91,USD,P001,SL02,2,TAN,,C,C,C,296.63,1,SALEUSER2,OR1000000490000020,2024-02-23,,12:37:02,B,8000000490.0,20.0,B,CUST-MAT-8824,33.06,44.8,KG,L
100,1000000491,10,MAT00018,Material MAT00018,140.0,EA,154366.8,USD,P001,SL02,4,TAN,,C,C,C,1102.62,1,SALEUSER3,OR1000000491000010,2024-08-14,,12:26:54,B,8000000491.0,10.0,D,,96.32,68.1,KG,KG
100,1000000492,10,MAT00016,Material MAT00016,192.0,EA,215141.76,USD,P003,SL02,2,TAN,,C,C,C,1120.53,1,SALEUSER2,OR1000000492000010,2024-02-11,,13:16:01,,8000000492.0,10.0,A,,25.41,32.28,KG,KG
100,1000000493,10,MAT00032,Material MAT00032,115.0,EA,11567.85,USD,P003,SL03,5,TAN,,C,C,C,100.59,1,SALEUSER2,OR1000000493000010,2024-09-10,,10:44:14,,8000000493.0,10.0,C,,80.93,85.45,KG,KG
100,1000000493,20,MAT00018,Material MAT00018,158.0,EA,50730.64,USD,P003,SL03,5,TAN,,C,C,C,321.08,1,SALEUSER2,OR1000000493000020,2024-09-10,,16:16:19,C,8000000493.0,20.0,A,,76.1,80.48,KG,ST
100,1000000494,10,MAT00022,Material MAT00022,78.0,EA,121192.5,USD,P003,SL01,1,TAN,,C,C,C,1553.75,1,SALEUSER1,OR1000000494000010,2024-02-18,,17:44:02,B,8000000494.0,10.0,A,,63.16,35.37,KG,L
100,1000000495,10,MAT00022,Material MAT00022,183.0,EA,264279.45,USD,P001,SL02,4,TAN,,C,C,C,1444.15,1,SALEUSER3,OR1000000495000010,2024-09-29,,10:59:11,C,8000000495.0,10.0,B,,59.1,71.8,KG,ST
100,1000000495,20,MAT00017,Material MAT00017,120.0,EA,98029.2,USD,P001,SL02,5,TAN,,C,C,C,816.91,1,SALEUSER3,OR1000000495000020,2024-09-29,,11:34:28,,8000000495.0,20.0,A,,20.96,15.71,KG,PC
100,1000000496,10,MAT00031,Material MAT00031,39.0,EA,58709.82,USD,P003,SL02,5,TAN,,C,C,C,1505.38,1,SALEUSER1,OR1000000496000010,2024-05-07,,08:57:22,C,8000000496.0,10.0,B,,44.88,46.39,KG,L
100,1000000497,10,MAT00026,Material MAT00026,125.0,EA,162655.0,USD,P002,SL02,1,TAN,,C,C,C,1301.24,1,SALEUSER2,OR1000000497000010,2024-05-30,,09:13:15,B,8000000497.0,10.0,C,,55.91,58.5,KG,L
100,1000000498,10,MAT00019,Material MAT00019,171.0,EA,102105.81,USD,P003,SL02,1,TAN,,C,C,C,597.11,1,SALEUSER2,OR1000000498000010,2024-01-16,,12:27:42,C,8000000498.0,10.0,B,,11.62,88.26,KG,KG
100,1000000499,10,MAT00027,Material MAT00027,26.0,EA,39942.24,USD,P002,SL01,4,TAN,,C,C,C,1536.24,1,SALEUSER2,OR1000000499000010,2024-05-27,,10:23:08,C,8000000499.0,10.0,C,CUST-MAT-2054,55.78,36.92,KG,KG
100,1000000499,20,MAT00025,Material MAT00025,39.0,EA,74139.0,USD,P002,SL01,2,TAN,,C,C,C,1901.0,1,SALEUSER2,OR1000000499000020,2024-05-27,,12:43:47,B,8000000499.0,20.0,B,,76.42,1.67,KG,ST
