MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,WESBS,BPWES,SHKZG,ELIKZ,CPUDT,MATNR,WERKS,ERNAM
100,4500000334,00010,0,1,2024,5000000779,0001,E,101,2024-07-27,281.0,281.0,27001.29,27001.29,USD,281.0,281.0,S,,2024-07-27,MAT00003,P001,SALEUSER2
100,4500000334,00010,0,6,2024,5100000334,0001,U,,2024-08-11,281.0,281.0,27001.29,27001.29,USD,0,0,H,,2024-08-11,MAT00003,P001,FINANCE02
100,4500000334,00020,0,1,2024,5000000781,0001,E,101,2024-07-27,42.0,42.0,630.42,630.42,USD,42.0,42.0,S,,2024-07-27,MAT00015,P001,SALEUSER3
100,4500000334,00020,0,6,2024,5100000334,0001,U,,2024-08-14,42.0,42.0,630.42,630.42,USD,0,0,H,,2024-08-14,MAT00015,P001,FINANCE02
100,4500000335,00010,0,1,2024,5000000783,0001,E,101,2024-05-23,388.0,388.0,146768.76,146768.76,USD,388.0,388.0,S,,2024-05-23,MAT00019,P001,SALEUSER3
100,4500000335,00010,0,6,2024,5100000335,0001,U,,2024-05-27,388.0,388.0,146768.76,146768.76,USD,0,0,H,,2024-05-27,MAT00019,P001,FINANCE02
100,4500000336,00010,0,1,2024,5000000785,0001,E,101,2024-09-22,131.0,131.0,38434.09,38434.09,USD,131.0,131.0,S,,2024-09-22,MAT00009,P003,BUYER02
100,4500000336,00010,0,6,2024,5100000336,0001,U,,2024-10-07,131.0,131.0,38434.09,38434.09,USD,0,0,H,,2024-10-07,MAT00009,P003,FINANCE02
100,4500000337,00010,0,6,2024,5100000337,0001,U,,2024-08-09,439.0,439.0,160915.45,160915.45,USD,0,0,H,,2024-08-09,MAT00019,P003,FINANCE01
100,4500000337,00020,0,6,2024,5100000337,0001,U,,2024-08-14,5.0,5.0,186.2,186.2,USD,0,0,H,,2024-08-14,MAT00008,P003,FINANCE02
100,4500000338,00010,0,1,2024,5000000789,0001,E,101,2024-05-26,377.0,377.0,153250.5,153250.5,USD,377.0,377.0,S,,2024-05-26,MAT00015,P001,WHOUSE02
100,4500000338,00010,0,6,2024,5100000338,0001,U,,2024-06-01,377.0,377.0,153250.5,153250.5,USD,0,0,H,,2024-06-01,MAT00015,P001,FINANCE01
100,4500000339,00010,0,1,2024,5000000791,0001,E,101,2024-02-24,295.0,295.0,145709.35,145709.35,USD,295.0,295.0,S,,2024-02-24,MAT00001,P002,BUYER01
100,4500000339,00010,0,6,2024,5100000339,0001,U,,2024-03-10,295.0,295.0,145709.35,145709.35,USD,0,0,H,,2024-03-10,MAT00001,P002,FINANCE02
100,4500000340,00010,0,1,2024,5000000793,0001,E,101,2024-03-15,59.0,59.0,13799.51,13799.51,USD,59.0,59.0,S,,2024-03-15,MAT00013,P001,FINANCE02
100,4500000340,00010,0,6,2024,5100000340,0001,U,,2024-03-21,59.0,59.0,13799.51,13799.51,USD,0,0,H,,2024-03-21,MAT00013,P001,FINANCE02
100,4500000341,00010,0,1,2024,5000000795,0001,E,101,2024-08-02,371.0,371.0,126952.49,126952.49,USD,371.0,371.0,S,,2024-08-02,MAT00001,P001,FINANCE02
100,4500000341,00010,0,6,2024,5100000341,0001,U,,2024-08-07,371.0,371.0,126952.49,126952.49,USD,0,0,H,,2024-08-07,MAT00001,P001,FINANCE02
100,4500000342,00010,0,1,2024,5000000797,0001,E,101,2024-10-10,418.0,418.0,208243.42,208243.42,USD,418.0,418.0,S,,2024-10-10,MAT00005,P003,WHOUSE02
100,4500000342,00010,0,6,2024,5100000342,0001,U,,2024-10-30,418.0,418.0,208243.42,208243.42,USD,0,0,H,,2024-10-30,MAT00005,P003,FINANCE01
100,4500000342,00020,0,1,2024,5000000799,0001,E,101,2024-10-10,26.0,26.0,10332.66,10332.66,USD,26.0,26.0,S,,2024-10-10,MAT00002,P003,BUYER03
100,4500000342,00020,0,6,2024,5100000342,0001,U,,2024-10-23,26.0,26.0,10332.66,10332.66,USD,0,0,H,,2024-10-23,MAT00002,P003,FINANCE02
100,4500000343,00010,0,1,2024,5000000801,0001,E,101,2024-08-20,386.0,386.0,117471.38,117471.38,USD,386.0,386.0,S,,2024-08-20,MAT00003,P003,FINANCE01
100,4500000343,00010,0,6,2024,5100000343,0001,U,,2024-09-05,386.0,386.0,117471.38,117471.38,USD,0,0,H,,2024-09-05,MAT00003,P003,FINANCE01
100,4500000343,00020,0,1,2024,5000000803,0001,E,101,2024-08-20,149.0,149.0,55950.99,55950.99,USD,149.0,149.0,S,,2024-08-20,MAT00006,P003,BUYER02
100,4500000343,00020,0,6,2024,5100000343,0001,U,,2024-09-03,149.0,149.0,55950.99,55950.99,USD,0,0,H,,2024-09-03,MAT00006,P003,FINANCE01
100,4500000344,00010,0,1,2024,5000000805,0001,E,101,2024-06-03,274.0,274.0,64581.8,64581.8,USD,274.0,274.0,S,,2024-06-03,MAT00017,P002,WHOUSE02
100,4500000344,00010,0,6,2024,5100000344,0001,U,,2024-06-10,274.0,274.0,64581.8,64581.8,USD,0,0,H,,2024-06-10,MAT00017,P002,FINANCE02
100,4500000344,00020,0,1,2024,5000000807,0001,E,101,2024-06-03,29.0,29.0,11564.33,11564.33,USD,29.0,29.0,S,,2024-06-03,MAT00012,P002,FINANCE02
100,4500000344,00020,0,6,2024,5100000344,0001,U,,2024-06-21,29.0,29.0,11564.33,11564.33,USD,0,0,H,,2024-06-21,MAT00012,P002,FINANCE01
100,4500000345,00010,0,1,2024,5000000809,0001,E,101,2024-10-24,492.0,492.0,163850.76,163850.76,USD,492.0,492.0,S,,2024-10-24,MAT00006,P003,WHOUSE01
100,4500000345,00010,0,6,2024,5100000345,0001,U,,2024-11-06,492.0,492.0,163850.76,163850.76,USD,0,0,H,,2024-11-06,MAT00006,P003,FINANCE02
100,4500000346,00010,0,1,2024,5000000811,0001,E,101,2024-03-27,468.0,468.0,74412.0,74412.0,USD,468.0,468.0,S,,2024-03-27,MAT00004,P003,BUYER03
100,4500000346,00010,0,6,2024,5100000346,0001,U,,2024-04-13,468.0,468.0,74412.0,74412.0,USD,0,0,H,,2024-04-13,MAT00004,P003,FINANCE02
100,4500000347,00010,0,1,2024,5000000813,0001,E,101,2024-05-06,422.0,422.0,195694.06,195694.06,USD,422.0,422.0,S,,2024-05-06,MAT00022,P003,BUYER03
100,4500000347,00010,0,6,2024,5100000347,0001,U,,2024-05-10,422.0,422.0,195694.06,195694.06,USD,0,0,H,,2024-05-10,MAT00022,P003,FINANCE01
100,4500000348,00010,0,1,2024,5000000815,0001,E,101,2024-05-19,349.0,349.0,139498.79,139498.79,USD,349.0,349.0,S,,2024-05-19,MAT00010,P001,WHOUSE01
100,4500000348,00010,0,6,2024,5100000348,0001,U,,2024-06-05,349.0,349.0,152233.8,152233.8,USD,0,0,H,,2024-06-05,MAT00010,P001,FINANCE02
100,4500000349,00010,0,1,2024,5000000817,0001,E,101,2024-06-18,354.0,354.0,55294.8,55294.8,USD,354.0,354.0,S,,2024-06-18,MAT00019,P002,BUYER02
100,4500000349,00010,0,6,2024,5100000349,0001,U,,2024-07-08,354.0,354.0,63978.42,63978.42,USD,0,0,H,,2024-07-08,MAT00019,P002,FINANCE01
100,4500000350,00010,0,1,2024,5000000819,0001,E,101,2024-05-25,98.0,98.0,27617.38,27617.38,USD,98.0,98.0,S,,2024-05-25,MAT00007,P003,BUYER03
100,4500000350,00010,0,6,2024,5100000350,0001,U,,2024-06-03,98.0,98.0,27617.38,27617.38,USD,0,0,H,,2024-06-03,MAT00007,P003,FINANCE01
100,4500000351,00010,0,1,2024,5000000821,0001,E,101,2024-02-06,474.0,474.0,125387.22,125387.22,USD,474.0,474.0,S,,2024-02-06,MAT00014,P002,FINANCE02
100,4500000351,00010,0,6,2024,5100000351,0001,U,,2024-02-24,474.0,474.0,125387.22,125387.22,USD,0,0,H,,2024-02-24,MAT00014,P002,FINANCE02
100,4500000352,00010,0,1,2024,5000000823,0001,E,101,2024-08-28,315.0,315.0,14628.6,14628.6,USD,315.0,315.0,S,,2024-08-28,MAT00019,P001,BUYER03
100,4500000352,00010,0,6,2024,5100000352,0001,U,,2024-09-12,315.0,315.0,14628.6,14628.6,USD,0,0,H,,2024-09-12,MAT00019,P001,FINANCE02
100,4500000353,00010,0,1,2024,5000000825,0001,E,101,2024-09-14,412.0,412.0,126245.04,126245.04,USD,412.0,412.0,S,,2024-09-14,MAT00023,P002,WHOUSE01
100,4500000353,00010,0,6,2024,5100000353,0001,U,,2024-09-17,412.0,412.0,126245.04,126245.04,USD,0,0,H,,2024-09-17,MAT00023,P002,FINANCE01
100,4500000353,00020,0,1,2024,5000000827,0001,E,101,2024-09-14,18.0,18.0,4674.06,4674.06,USD,18.0,18.0,S,,2024-09-14,MAT00007,P002,SALEUSER3
100,4500000353,00020,0,6,2024,5100000353,0001,U,,2024-09-25,18.0,18.0,4674.06,4674.06,USD,0,0,H,,2024-09-25,MAT00007,P002,FINANCE01
100,4500000354,00010,0,1,2024,5000000829,0001,E,101,2024-10-28,353.0,353.0,153219.65,153219.65,USD,353.0,353.0,S,,2024-10-28,MAT00019,P001,BUYER03
100,4500000354,00010,0,6,2024,5100000354,0001,U,,2024-11-10,353.0,353.0,153219.65,153219.65,USD,0,0,H,,2024-11-10,MAT00019,P001,FINANCE02
100,4500000355,00010,0,1,2024,5000000831,0001,E,101,2024-08-18,308.0,308.0,109749.64,109749.64,USD,308.0,308.0,S,,2024-08-18,MAT00002,P002,WHOUSE02
100,4500000355,00010,0,6,2024,5100000355,0001,U,,2024-09-06,308.0,308.0,109749.64,109749.64,USD,0,0,H,,2024-09-06,MAT00002,P002,FINANCE02
100,4500000356,00010,0,1,2024,5000000833,0001,E,101,2024-06-01,38.0,38.0,14222.26,14222.26,USD,38.0,38.0,S,,2024-06-01,MAT00003,P001,FINANCE01
100,4500000356,00010,0,6,2024,5100000356,0001,U,,2024-06-08,38.0,38.0,14222.26,14222.26,USD,0,0,H,,2024-06-08,MAT00003,P001,FINANCE02
100,4500000357,00010,0,1,2024,5000000835,0001,E,101,2024-10-13,230.0,230.0,21293.4,21293.4,USD,230.0,230.0,S,,2024-10-13,MAT00008,P003,BUYER02
100,4500000357,00010,0,6,2024,5100000357,0001,U,,2024-10-27,230.0,230.0,21293.4,21293.4,USD,0,0,H,,2024-10-27,MAT00008,P003,FINANCE01
100,4500000358,00010,0,1,2024,5000000837,0001,E,101,2024-07-11,114.0,114.0,42365.82,42365.82,USD,114.0,114.0,S,,2024-07-11,MAT00010,P001,FINANCE01
100,4500000358,00010,0,6,2024,5100000358,0001,U,,2024-07-15,114.0,114.0,42365.82,42365.82,USD,0,0,H,,2024-07-15,MAT00010,P001,FINANCE02
100,4500000359,00010,0,1,2024,5000000839,0001,E,101,2024-09-02,107.0,107.0,28810.82,28810.82,USD,107.0,107.0,S,,2024-09-02,MAT00013,P002,BUYER02
100,4500000359,00010,0,6,2024,5100000359,0001,U,,2024-09-20,107.0,107.0,28810.82,28810.82,USD,0,0,H,,2024-09-20,MAT00013,P002,FINANCE01
100,4500000360,00010,0,1,2024,5000000841,0001,E,101,2024-09-25,376.0,376.0,4831.6,4831.6,USD,376.0,376.0,S,,2024-09-25,MAT00015,P003,SALEUSER2
100,4500000360,00010,0,6,2024,5100000360,0001,U,,2024-09-29,376.0,376.0,4831.6,4831.6,USD,0,0,H,,2024-09-29,MAT00015,P003,FINANCE01
100,4500000361,00010,0,1,2024,5000000843,0001,E,101,2024-11-19,72.0,72.0,27218.16,27218.16,USD,72.0,72.0,S,,2024-11-19,MAT00016,P002,BUYER02
100,4500000361,00010,0,6,2024,5100000361,0001,U,,2024-11-25,72.0,72.0,27218.16,27218.16,USD,0,0,H,,2024-11-25,MAT00016,P002,FINANCE01
100,4500000362,00010,0,1,2024,5000000845,0001,E,101,2024-10-11,50.0,50.0,11009.5,11009.5,USD,50.0,50.0,S,,2024-10-11,MAT00014,P002,BUYER02
100,4500000362,00010,0,6,2024,5100000362,0001,U,,2024-10-22,50.0,50.0,11009.5,11009.5,USD,0,0,H,,2024-10-22,MAT00014,P002,FINANCE01
100,4500000362,00020,0,1,2024,5000000847,0001,E,101,2024-10-11,147.0,147.0,36504.51,36504.51,USD,147.0,147.0,S,,2024-10-11,MAT00012,P002,FINANCE02
100,4500000362,00020,0,6,2024,5100000362,0001,U,,2024-10-18,147.0,147.0,36504.51,36504.51,USD,0,0,H,,2024-10-18,MAT00012,P002,FINANCE01
100,4500000363,00010,0,1,2024,5000000849,0001,E,101,2024-09-05,353.0,353.0,173061.78,173061.78,USD,353.0,353.0,S,,2024-09-05,MAT00002,P003,WHOUSE02
100,4500000363,00010,0,6,2024,5100000363,0001,U,,2024-09-09,353.0,353.0,173061.78,173061.78,USD,0,0,H,,2024-09-09,MAT00002,P003,FINANCE02
100,4500000364,00010,0,1,2024,5000000851,0001,E,101,2024-03-04,168.0,168.0,25168.08,25168.08,USD,168.0,168.0,S,,2024-03-04,MAT00002,P002,BUYER03
100,4500000364,00010,0,6,2024,5100000364,0001,U,,2024-03-15,168.0,168.0,25168.08,25168.08,USD,0,0,H,,2024-03-15,MAT00002,P002,FINANCE02
100,4500000365,00010,0,1,2024,5000000853,0001,E,101,2024-11-10,329.0,329.0,37150.68,37150.68,USD,329.0,329.0,S,,2024-11-10,MAT00019,P002,FINANCE02
100,4500000365,00010,0,6,2024,5100000365,0001,U,,2024-11-16,329.0,329.0,37150.68,37150.68,USD,0,0,H,,2024-11-16,MAT00019,P002,FINANCE01
100,4500000365,00020,0,1,2024,5000000855,0001,E,101,2024-11-10,126.0,126.0,16075.08,16075.08,USD,126.0,126.0,S,,2024-11-10,MAT00009,P002,SALEUSER1
100,4500000365,00020,0,6,2024,5100000365,0001,U,,2024-11-30,126.0,126.0,16075.08,16075.08,USD,0,0,H,,2024-11-30,MAT00009,P002,FINANCE01
100,4500000366,00010,0,1,2024,5000000857,0001,E,101,2024-04-17,267.0,267.0,127278.9,127278.9,USD,267.0,267.0,S,,2024-04-17,MAT00021,P002,FINANCE02
100,4500000366,00010,0,6,2024,5100000366,0001,U,,2024-04-28,267.0,267.0,127278.9,127278.9,USD,0,0,H,,2024-04-28,MAT00021,P002,FINANCE01
100,4500000367,00010,0,1,2024,5000000859,0001,E,101,2024-10-25,286.0,286.0,57548.92,57548.92,USD,286.0,286.0,S,,2024-10-25,MAT00006,P003,BUYER01
100,4500000367,00010,0,6,2024,5100000367,0001,U,,2024-11-02,286.0,286.0,57548.92,57548.92,USD,0,0,H,,2024-11-02,MAT00006,P003,FINANCE01
100,4500000368,00010,0,1,2024,5000000861,0001,E,101,2024-04-01,271.0,271.0,41463.0,41463.0,USD,271.0,271.0,S,,2024-04-01,MAT00018,P002,SALEUSER2
100,4500000368,00010,0,6,2024,5100000368,0001,U,,2024-04-05,271.0,271.0,41463.0,41463.0,USD,0,0,H,,2024-04-05,MAT00018,P002,FINANCE01
100,4500000369,00010,0,1,2024,5000000863,0001,E,101,2024-06-25,410.0,410.0,169629.3,169629.3,USD,410.0,410.0,S,,2024-06-25,MAT00014,P002,SALEUSER2
100,4500000369,00010,0,6,2024,5100000369,0001,U,,2024-07-15,410.0,410.0,202831.1,202831.1,USD,0,0,H,,2024-07-15,MAT00014,P002,FINANCE01
100,4500000370,00010,0,1,2024,5000000865,0001,E,101,2024-08-23,253.0,253.0,59480.3,59480.3,USD,253.0,253.0,S,,2024-08-23,MAT00014,P001,BUYER03
100,4500000370,00010,0,6,2024,5100000370,0001,U,,2024-09-04,253.0,253.0,59480.3,59480.3,USD,0,0,H,,2024-09-04,MAT00014,P001,FINANCE01
100,4500000370,00020,0,1,2024,5000000867,0001,E,101,2024-08-23,19.0,19.0,723.9,723.9,USD,19.0,19.0,S,,2024-08-23,MAT00004,P001,WHOUSE02
100,4500000370,00020,0,6,2024,5100000370,0001,U,,2024-09-07,19.0,19.0,723.9,723.9,USD,0,0,H,,2024-09-07,MAT00004,P001,FINANCE01
100,4500000371,00010,0,1,2024,5000000869,0001,E,101,2024-04-11,357.0,357.0,38962.98,38962.98,USD,357.0,357.0,S,,2024-04-11,MAT00001,P002,SALEUSER2
100,4500000371,00010,0,6,2024,5100000371,0001,U,,2024-04-24,357.0,357.0,38962.98,38962.98,USD,0,0,H,,2024-04-24,MAT00001,P002,FINANCE02
100,4500000372,00010,0,1,2024,5000000871,0001,E,101,2024-11-06,11.0,11.0,1319.01,1319.01,USD,11.0,11.0,S,,2024-11-06,MAT00004,P001,SALEUSER3
100,4500000372,00010,0,6,2024,5100000372,0001,U,,2024-11-18,11.0,11.0,1319.01,1319.01,USD,0,0,H,,2024-11-18,MAT00004,P001,FINANCE01
100,4500000372,00020,0,1,2024,5000000873,0001,E,101,2024-11-06,25.0,25.0,9569.5,9569.5,USD,25.0,25.0,S,,2024-11-06,MAT00004,P001,BUYER02
100,4500000372,00020,0,6,2024,5100000372,0001,U,,2024-11-19,25.0,25.0,9569.5,9569.5,USD,0,0,H,,2024-11-19,MAT00004,P001,FINANCE01
100,4500000373,00010,0,1,2024,5000000875,0001,E,101,2024-07-18,143.0,143.0,36412.09,36412.09,USD,143.0,143.0,S,,2024-07-18,MAT00022,P003,BUYER02
100,4500000373,00010,0,6,2024,5100000373,0001,U,,2024-07-21,143.0,143.0,36412.09,36412.09,USD,0,0,H,,2024-07-21,MAT00022,P003,FINANCE01
100,4500000373,00020,0,1,2024,5000000877,0001,E,101,2024-07-18,195.0,195.0,63903.45,63903.45,USD,195.0,195.0,S,,2024-07-18,MAT00013,P003,FINANCE02
100,4500000373,00020,0,6,2024,5100000373,0001,U,,2024-08-03,195.0,195.0,63903.45,63903.45,USD,0,0,H,,2024-08-03,MAT00013,P003,FINANCE02
100,4500000374,00010,0,6,2024,5100000374,0001,U,,2024-08-22,198.0,198.0,55277.64,55277.64,USD,0,0,H,,2024-08-22,MAT00020,P002,FINANCE02
100,4500000375,00010,0,1,2024,5000000880,0001,E,101,2024-03-18,426.0,426.0,166796.04,166796.04,USD,426.0,426.0,S,,2024-03-18,MAT00004,P003,BUYER03
100,4500000375,00010,0,6,2024,5100000375,0001,U,,2024-04-07,426.0,426.0,166796.04,166796.04,USD,0,0,H,,2024-04-07,MAT00004,P003,FINANCE02
100,4500000376,00010,0,1,2024,5000000882,0001,E,101,2024-08-31,62.0,62.0,18289.38,18289.38,USD,62.0,62.0,S,,2024-08-31,MAT00023,P002,BUYER03
100,4500000376,00010,0,6,2024,5100000376,0001,U,,2024-09-14,62.0,62.0,18289.38,18289.38,USD,0,0,H,,2024-09-14,MAT00023,P002,FINANCE01
100,4500000377,00010,0,1,2024,5000000884,0001,E,101,2024-07-31,228.0,228.0,74323.44,74323.44,USD,228.0,228.0,S,,2024-07-31,MAT00017,P002,BUYER02
100,4500000377,00010,0,6,2024,5100000377,0001,U,,2024-08-07,228.0,228.0,74323.44,74323.44,USD,0,0,H,,2024-08-07,MAT00017,P002,FINANCE01
100,4500000378,00010,0,1,2024,5000000886,0001,E,101,2024-11-16,218.0,218.0,18928.94,18928.94,USD,218.0,218.0,S,,2024-11-16,MAT00019,P003,SALEUSER1
100,4500000378,00010,0,6,2024,5100000378,0001,U,,2024-12-01,218.0,218.0,18928.94,18928.94,USD,0,0,H,,2024-12-01,MAT00019,P003,FINANCE01
100,4500000379,00010,0,1,2024,5000000888,0001,E,101,2024-08-16,404.0,404.0,132051.44,132051.44,USD,404.0,404.0,S,,2024-08-16,MAT00021,P002,BUYER02
100,4500000379,00010,0,6,2024,5100000379,0001,U,,2024-08-22,404.0,404.0,132051.44,132051.44,USD,0,0,H,,2024-08-22,MAT00021,P002,FINANCE01
100,4500000380,00010,0,1,2024,5000000890,0001,E,101,2024-05-07,142.0,142.0,69375.52,69375.52,USD,142.0,142.0,S,,2024-05-07,MAT00007,P003,BUYER01
100,4500000380,00010,0,6,2024,5100000380,0001,U,,2024-05-20,142.0,142.0,69375.52,69375.52,USD,0,0,H,,2024-05-20,MAT00007,P003,FINANCE01
100,4500000381,00010,0,1,2024,5000000892,0001,E,101,2024-04-08,257.0,257.0,65809.99,65809.99,USD,257.0,257.0,S,,2024-04-08,MAT00023,P003,WHOUSE01
100,4500000381,00010,0,6,2024,5100000381,0001,U,,2024-04-12,257.0,257.0,73807.83,73807.83,USD,0,0,H,,2024-04-12,MAT00023,P003,FINANCE02
100,4500000382,00010,0,1,2024,5000000894,0001,E,101,2024-04-15,316.0,316.0,148731.72,148731.72,USD,316.0,316.0,S,,2024-04-15,MAT00015,P003,SALEUSER1
100,4500000382,00010,0,6,2024,5100000382,0001,U,,2024-04-20,316.0,316.0,178410.44,178410.44,USD,0,0,H,,2024-04-20,MAT00015,P003,FINANCE01
100,4500000383,00010,0,1,2024,5000000896,0001,E,101,2024-07-07,54.0,54.0,5281.2,5281.2,USD,54.0,54.0,S,,2024-07-07,MAT00003,P001,SALEUSER2
100,4500000383,00010,0,6,2024,5100000383,0001,U,,2024-07-24,54.0,54.0,5281.2,5281.2,USD,0,0,H,,2024-07-24,MAT00003,P001,FINANCE01
100,4500000384,00010,0,1,2024,5000000898,0001,E,101,2024-11-21,193.0,193.0,66446.04,66446.04,USD,193.0,193.0,S,,2024-11-21,MAT00012,P003,BUYER01
100,4500000384,00010,0,6,2024,5100000384,0001,U,,2024-11-25,193.0,193.0,66446.04,66446.04,USD,0,0,H,,2024-11-25,MAT00012,P003,FINANCE01
100,4500000385,00010,0,1,2024,5000000900,0001,E,101,2024-09-17,369.0,369.0,169577.64,169577.64,USD,369.0,369.0,S,,2024-09-17,MAT00015,P001,WHOUSE01
100,4500000385,00010,0,6,2024,5100000385,0001,U,,2024-09-30,369.0,369.0,169577.64,169577.64,USD,0,0,H,,2024-09-30,MAT00015,P001,FINANCE01
100,4500000386,00010,0,1,2024,5000000902,0001,E,101,2024-03-01,469.0,469.0,87763.97,87763.97,USD,469.0,469.0,S,,2024-03-01,MAT00019,P003,SALEUSER1
100,4500000386,00010,0,6,2024,5100000386,0001,U,,2024-03-17,469.0,469.0,103578.65,103578.65,USD,0,0,H,,2024-03-17,MAT00019,P003,FINANCE02
100,4500000386,00020,0,1,2024,5000000904,0001,E,101,2024-03-01,21.0,21.0,7366.17,7366.17,USD,21.0,21.0,S,,2024-03-01,MAT00007,P003,WHOUSE01
100,4500000386,00020,0,6,2024,5100000386,0001,U,,2024-03-12,21.0,21.0,8314.32,8314.32,USD,0,0,H,,2024-03-12,MAT00007,P003,FINANCE01
100,4500000387,00010,0,1,2024,5000000906,0001,E,101,2024-10-16,201.0,201.0,2988.87,2988.87,USD,201.0,201.0,S,,2024-10-16,MAT00023,P003,FINANCE02
100,4500000387,00010,0,6,2024,5100000387,0001,U,,2024-10-23,201.0,201.0,2988.87,2988.87,USD,0,0,H,,2024-10-23,MAT00023,P003,FINANCE02
100,4500000388,00010,0,1,2024,5000000908,0001,E,101,2024-02-27,323.0,323.0,94768.2,94768.2,USD,323.0,323.0,S,,2024-02-27,MAT00017,P003,SALEUSER1
100,4500000388,00010,0,6,2024,5100000388,0001,U,,2024-03-14,323.0,323.0,94768.2,94768.2,USD,0,0,H,,2024-03-14,MAT00017,P003,FINANCE01
100,4500000389,00010,0,6,2024,5100000389,0001,U,,2024-11-01,255.0,255.0,127380.15,127380.15,USD,0,0,H,,2024-11-01,MAT00010,P002,FINANCE02
100,4500000390,00010,0,1,2024,5000000911,0001,E,101,2024-10-10,470.0,470.0,213323.6,213323.6,USD,470.0,470.0,S,,2024-10-10,MAT00022,P002,BUYER02
100,4500000390,00010,0,6,2024,5100000390,0001,U,,2024-10-15,470.0,470.0,213323.6,213323.6,USD,0,0,H,,2024-10-15,MAT00022,P002,FINANCE01
100,4500000391,00010,0,1,2024,5000000913,0001,E,101,2024-06-18,197.0,197.0,20846.54,20846.54,USD,197.0,197.0,S,,2024-06-18,MAT00007,P003,WHOUSE02
100,4500000391,00010,0,6,2024,5100000391,0001,U,,2024-07-04,197.0,197.0,20846.54,20846.54,USD,0,0,H,,2024-07-04,MAT00007,P003,FINANCE02
100,4500000392,00010,0,6,2024,5100000392,0001,U,,2024-02-20,397.0,397.0,167526.06,167526.06,USD,0,0,H,,2024-02-20,MAT00014,P003,FINANCE01
100,4500000393,00010,0,1,2024,5000000916,0001,E,101,2024-08-01,123.0,123.0,44022.93,44022.93,USD,123.0,123.0,S,,2024-08-01,MAT00013,P002,FINANCE02
100,4500000393,00010,0,6,2024,5100000393,0001,U,,2024-08-16,123.0,123.0,44022.93,44022.93,USD,0,0,H,,2024-08-16,MAT00013,P002,FINANCE02
100,4500000394,00010,0,1,2024,5000000918,0001,E,101,2024-08-08,450.0,450.0,69970.5,69970.5,USD,450.0,450.0,S,,2024-08-08,MAT00021,P003,BUYER01
100,4500000394,00010,0,6,2024,5100000394,0001,U,,2024-08-19,450.0,450.0,69970.5,69970.5,USD,0,0,H,,2024-08-19,MAT00021,P003,FINANCE01
100,4500000395,00010,0,1,2024,5000000920,0001,E,101,2024-11-08,201.0,201.0,50372.61,50372.61,USD,201.0,201.0,S,,2024-11-08,MAT00003,P002,WHOUSE02
100,4500000395,00010,0,6,2024,5100000395,0001,U,,2024-11-13,201.0,201.0,50372.61,50372.61,USD,0,0,H,,2024-11-13,MAT00003,P002,FINANCE01
100,4500000396,00010,0,1,2024,5000000922,0001,E,101,2024-08-15,304.0,304.0,3787.84,3787.84,USD,304.0,304.0,S,,2024-08-15,MAT00004,P001,FINANCE02
100,4500000396,00010,0,6,2024,5100000396,0001,U,,2024-08-18,304.0,304.0,3787.84,3787.84,USD,0,0,H,,2024-08-18,MAT00004,P001,FINANCE01
100,4500000397,00010,0,1,2024,5000000924,0001,E,101,2024-06-30,181.0,181.0,50721.63,50721.63,USD,181.0,181.0,S,,2024-06-30,MAT00009,P003,WHOUSE02
100,4500000397,00010,0,6,2024,5100000397,0001,U,,2024-07-16,181.0,181.0,50721.63,50721.63,USD,0,0,H,,2024-07-16,MAT00009,P003,FINANCE02
100,4500000398,00010,0,1,2024,5000000926,0001,E,101,2024-06-09,443.0,443.0,96410.09,96410.09,USD,443.0,443.0,S,,2024-06-09,MAT00006,P003,BUYER02
100,4500000398,00010,0,6,2024,5100000398,0001,U,,2024-06-24,443.0,443.0,96410.09,96410.09,USD,0,0,H,,2024-06-24,MAT00006,P003,FINANCE02
100,4500000399,00010,0,1,2024,5000000928,0001,E,101,2024-04-08,398.0,398.0,73745.42,73745.42,USD,398.0,398.0,S,,2024-04-08,MAT00001,P003,SALEUSER3
100,4500000399,00010,0,6,2024,5100000399,0001,U,,2024-04-22,398.0,398.0,73745.42,73745.42,USD,0,0,H,,2024-04-22,MAT00001,P003,FINANCE01
100,4500000400,00010,0,1,2024,5000000930,0001,E,101,2024-07-01,117.0,117.0,33329.79,33329.79,USD,117.0,117.0,S,,2024-07-01,MAT00013,P002,WHOUSE01
100,4500000400,00010,0,6,2024,5100000400,0001,U,,2024-07-14,117.0,117.0,33329.79,33329.79,USD,0,0,H,,2024-07-14,MAT00013,P002,FINANCE02
100,4500000401,00010,0,1,2024,5000000932,0001,E,101,2024-07-31,292.0,292.0,43703.64,43703.64,USD,292.0,292.0,S,,2024-07-31,MAT00020,P001,WHOUSE01
100,4500000401,00010,0,6,2024,5100000401,0001,U,,2024-08-04,292.0,292.0,43703.64,43703.64,USD,0,0,H,,2024-08-04,MAT00020,P001,FINANCE01
100,4500000401,00020,0,1,2024,5000000934,0001,E,101,2024-07-31,86.0,86.0,10955.54,10955.54,USD,86.0,86.0,S,,2024-07-31,MAT00013,P001,SALEUSER3
