MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,BKTXT
100,4900001103,2023,WA,WA,,2023-04-08,2023-04-08,2023-04-08,173900,WHOUSE02,MIGO,REF-4900001103,
100,4900001104,2023,WA,WA,,2023-06-09,2023-06-09,2023-06-09,124900,WHOUSE01,MIGO,REF-4900001104,
100,4900001105,2024,WA,WA,,2024-11-09,2024-11-09,2024-11-09,080900,WHOUSE02,MIGO,REF-4900001105,
100,4900001106,2024,WE,WE,,2024-01-08,2024-01-08,2024-01-08,161300,WHOUSE01,MIGO,REF-4900001106,
100,4900001107,2024,WA,WA,,2024-09-14,2024-09-14,2024-09-14,105200,WHOUSE01,MIGO,REF-4900001107,
100,4900001108,2024,WE,WE,,2024-12-09,2024-12-09,2024-12-09,162500,WHOUSE01,MIGO,REF-4900001108,
100,4900001109,2024,UML,WA,,2024-05-06,2024-05-06,2024-05-06,095400,WHOUSE01,MIGO,REF-4900001109,
100,4900001110,2023,WA,WA,,2023-12-25,2023-12-25,2023-12-25,134600,WHOUSE01,MIGO,REF-4900001110,
100,4900001111,2024,WA,WA,,2024-04-24,2024-04-24,2024-04-24,154600,WHOUSE01,MIGO,REF-4900001111,
100,4900001112,2023,WA,WA,,2023-01-16,2023-01-16,2023-01-16,175000,WHOUSE02,MIGO,REF-4900001112,
100,4900001113,2024,WA,WA,,2024-03-14,2024-03-14,2024-03-14,080500,WHOUSE01,MIGO,REF-4900001113,
100,4900001114,2024,UML,WA,,2024-05-29,2024-05-29,2024-05-29,090800,WHOUSE01,MIGO,REF-4900001114,
100,4900001115,2024,WA,WA,,2024-02-18,2024-02-18,2024-02-18,135300,WHOUSE02,MIGO,REF-4900001115,
100,4900001116,2024,UML,WA,,2024-10-25,2024-10-25,2024-10-25,112100,WHOUSE02,MIGO,REF-4900001116,
100,4900001117,2024,WA,WA,,2024-01-04,2024-01-04,2024-01-04,162700,WHOUSE01,MIGO,REF-4900001117,
100,4900001118,2023,WA,WA,,2023-03-13,2023-03-13,2023-03-13,174100,WHOUSE01,MIGO,REF-4900001118,
100,4900001119,2023,UML,WA,,2023-08-05,2023-08-05,2023-08-05,152800,WHOUSE02,MIGO,REF-4900001119,
100,4900001120,2024,WA,WA,,2024-10-28,2024-10-28,2024-10-28,121200,WHOUSE01,MIGO,REF-4900001120,
100,4900001121,2024,WA,WA,,2024-08-18,2024-08-18,2024-08-18,172200,WHOUSE02,MIGO,REF-4900001121,
100,4900001122,2023,WA,WA,,2023-10-13,2023-10-13,2023-10-13,133500,WHOUSE01,MIGO,REF-4900001122,
100,4900001123,2024,UML,WA,,2024-08-20,2024-08-20,2024-08-20,173900,WHOUSE01,MIGO,REF-4900001123,
100,4900001124,2023,WA,WA,,2023-09-30,2023-09-30,2023-09-30,134800,WHOUSE02,MIGO,REF-4900001124,
100,4900001125,2024,WA,WA,,2024-05-27,2024-05-27,2024-05-27,105100,WHOUSE02,MIGO,REF-4900001125,
100,4900001126,2024,WA,WA,,2024-04-20,2024-04-20,2024-04-20,120100,WHOUSE02,MIGO,REF-4900001126,
100,4900001127,2024,UML,WA,,2024-09-05,2024-09-05,2024-09-05,165500,WHOUSE01,MIGO,REF-4900001127,
100,4900001128,2024,WA,WA,,2024-03-24,2024-03-24,2024-03-24,175300,WHOUSE02,MIGO,REF-4900001128,
100,4900001129,2023,WA,WA,,2023-09-19,2023-09-19,2023-09-19,102800,WHOUSE01,MIGO,REF-4900001129,
100,4900001130,2024,WA,WA,,2024-06-03,2024-06-03,2024-06-03,071400,WHOUSE02,MIGO,REF-4900001130,
100,4900001131,2023,WA,WA,,2023-12-12,2023-12-12,2023-12-12,084800,WHOUSE01,MIGO,REF-4900001131,
100,4900001132,2023,UML,WA,,2023-04-19,2023-04-19,2023-04-19,072400,WHOUSE02,MIGO,REF-4900001132,
100,4900001133,2023,UML,WA,,2023-04-17,2023-04-17,2023-04-17,070100,WHOUSE02,MIGO,REF-4900001133,
100,4900001134,2023,WA,WA,,2023-12-06,2023-12-06,2023-12-06,075300,WHOUSE02,MIGO,REF-4900001134,
100,4900001135,2024,WA,WA,,2024-09-22,2024-09-22,2024-09-22,094900,WHOUSE02,MIGO,REF-4900001135,
100,4900001136,2024,WA,WA,,2024-02-19,2024-02-19,2024-02-19,133100,WHOUSE02,MIGO,REF-4900001136,
100,4900001137,2023,WA,WA,,2023-01-08,2023-01-08,2023-01-08,125900,WHOUSE02,MIGO,REF-4900001137,
100,4900001138,2024,UML,WA,,2024-04-04,2024-04-04,2024-04-04,141400,WHOUSE02,MIGO,REF-4900001138,
100,4900001139,2023,UML,WA,,2023-02-13,2023-02-13,2023-02-13,143800,WHOUSE02,MIGO,REF-4900001139,
100,4900001140,2024,WA,WA,,2024-12-01,2024-12-01,2024-12-01,143000,WHOUSE02,MIGO,REF-4900001140,
100,4900001141,2023,WA,WA,,2023-10-26,2023-10-26,2023-10-26,151300,WHOUSE01,MIGO,REF-4900001141,
100,4900001142,2024,WA,WA,,2024-09-19,2024-09-19,2024-09-19,084300,WHOUSE02,MIGO,REF-4900001142,
100,4900001143,2023,UML,WA,,2023-05-23,2023-05-23,2023-05-23,091700,WHOUSE02,MIGO,REF-4900001143,
100,4900001144,2024,UML,WA,,2024-09-05,2024-09-05,2024-09-05,175200,WHOUSE01,MIGO,REF-4900001144,
100,4900001145,2024,WA,WA,,2024-12-15,2024-12-15,2024-12-15,084800,WHOUSE01,MIGO,REF-4900001145,
100,4900001146,2023,WA,WA,,2023-08-20,2023-08-20,2023-08-20,073400,WHOUSE01,MIGO,REF-4900001146,
100,4900001147,2024,WA,WA,,2024-11-28,2024-11-28,2024-11-28,164900,WHOUSE01,MIGO,REF-4900001147,
100,4900001148,2024,WA,WA,,2024-02-18,2024-02-18,2024-02-18,172300,WHOUSE01,MIGO,REF-4900001148,
100,4900001149,2023,WA,WA,,2023-12-25,2023-12-25,2023-12-25,152500,WHOUSE02,MIGO,REF-4900001149,
100,4900001150,2024,UML,WA,,2024-03-14,2024-03-14,2024-03-14,161300,WHOUSE02,MIGO,REF-4900001150,
100,4900001151,2023,WA,WA,,2023-08-18,2023-08-18,2023-08-18,131500,WHOUSE01,MIGO,REF-4900001151,
100,4900001152,2024,WA,WA,,2024-01-07,2024-01-07,2024-01-07,171000,WHOUSE02,MIGO,REF-4900001152,
100,4900001153,2024,UML,WA,,2024-08-02,2024-08-02,2024-08-02,102300,WHOUSE02,MIGO,REF-4900001153,
100,4900001154,2024,WA,WA,,2024-05-22,2024-05-22,2024-05-22,100900,WHOUSE01,MIGO,REF-4900001154,
100,4900001155,2024,WA,WA,,2024-12-11,2024-12-11,2024-12-11,142900,WHOUSE02,MIGO,REF-4900001155,
100,4900001156,2024,UML,WA,,2024-07-27,2024-07-27,2024-07-27,172900,WHOUSE02,MIGO,REF-4900001156,
100,4900001157,2024,WA,WA,,2024-08-09,2024-08-09,2024-08-09,100700,WHOUSE02,MIGO,REF-4900001157,
100,4900001158,2023,WA,WA,,2023-12-24,2023-12-24,2023-12-24,101500,WHOUSE02,MIGO,REF-4900001158,
100,4900001159,2023,UML,WA,,2023-03-26,2023-03-26,2023-03-26,175300,WHOUSE01,MIGO,REF-4900001159,
100,4900001160,2024,WA,WA,,2024-08-13,2024-08-13,2024-08-13,102000,WHOUSE02,MIGO,REF-4900001160,
100,4900001161,2023,WA,WA,,2023-06-10,2023-06-10,2023-06-10,094600,WHOUSE01,MIGO,REF-4900001161,
100,4900001162,2024,WA,WA,,2024-05-20,2024-05-20,2024-05-20,170500,WHOUSE02,MIGO,REF-4900001162,
100,4900001163,2023,WA,WA,,2023-11-18,2023-11-18,2023-11-18,135500,WHOUSE02,MIGO,REF-4900001163,
100,4900001164,2023,WA,WA,,2023-11-24,2023-11-24,2023-11-24,131600,WHOUSE02,MIGO,REF-4900001164,
100,4900001165,2024,WA,WA,,2024-10-06,2024-10-06,2024-10-06,161900,WHOUSE01,MIGO,REF-4900001165,
100,4900001166,2023,WA,WA,,2023-10-25,2023-10-25,2023-10-25,111000,WHOUSE02,MIGO,REF-4900001166,
100,4900001167,2023,WA,WA,,2023-10-02,2023-10-02,2023-10-02,092500,WHOUSE01,MIGO,REF-4900001167,
100,4900001168,2023,WE,WE,,2023-07-19,2023-07-19,2023-07-19,144000,WHOUSE02,MIGO,REF-4900001168,
100,4900001169,2024,WA,WA,,2024-08-08,2024-08-08,2024-08-08,130200,WHOUSE02,MIGO,REF-4900001169,
100,4900001170,2024,WA,WA,,2024-08-15,2024-08-15,2024-08-15,141300,WHOUSE01,MIGO,REF-4900001170,
100,4900001171,2023,WA,WA,,2023-12-06,2023-12-06,2023-12-06,073400,WHOUSE01,MIGO,REF-4900001171,
100,4900001172,2024,WA,WA,,2024-06-16,2024-06-16,2024-06-16,160400,WHOUSE01,MIGO,REF-4900001172,
100,4900001173,2023,WA,WA,,2023-06-20,2023-06-20,2023-06-20,071500,WHOUSE02,MIGO,REF-4900001173,
100,4900001174,2024,WA,WA,,2024-05-19,2024-05-19,2024-05-19,113100,WHOUSE02,MIGO,REF-4900001174,
100,4900001175,2023,WE,WE,,2023-01-01,2023-01-01,2023-01-01,163900,WHOUSE02,MIGO,REF-4900001175,
100,4900001176,2024,WA,WA,,2024-07-05,2024-07-05,2024-07-05,131900,WHOUSE02,MIGO,REF-4900001176,
100,4900001177,2023,WA,WA,,2023-01-22,2023-01-22,2023-01-22,144100,WHOUSE01,MIGO,REF-4900001177,
100,4900001178,2023,WA,WA,,2023-01-11,2023-01-11,2023-01-11,094500,WHOUSE02,MIGO,REF-4900001178,
100,4900001179,2023,UML,WA,,2023-11-10,2023-11-10,2023-11-10,070500,WHOUSE01,MIGO,REF-4900001179,
100,4900001180,2023,UML,WA,,2023-07-17,2023-07-17,2023-07-17,105600,WHOUSE01,MIGO,REF-4900001180,
100,4900001181,2024,UML,WA,,2024-01-03,2024-01-03,2024-01-03,132000,WHOUSE01,MIGO,REF-4900001181,
100,4900001182,2024,WE,WE,,2024-01-06,2024-01-06,2024-01-06,132600,WHOUSE01,MIGO,REF-4900001182,
100,4900001183,2023,WA,WA,,2023-04-27,2023-04-27,2023-04-27,154200,WHOUSE02,MIGO,REF-4900001183,
100,4900001184,2023,WA,WA,,2023-04-28,2023-04-28,2023-04-28,122500,WHOUSE02,MIGO,REF-4900001184,
100,4900001185,2023,WA,WA,,2023-10-22,2023-10-22,2023-10-22,125300,WHOUSE01,MIGO,REF-4900001185,
100,4900001186,2024,WA,WA,,2024-10-11,2024-10-11,2024-10-11,090500,WHOUSE02,MIGO,REF-4900001186,
100,4900001187,2024,WA,WA,,2024-11-12,2024-11-12,2024-11-12,151300,WHOUSE01,MIGO,REF-4900001187,
100,4900001188,2023,UML,WA,,2023-02-15,2023-02-15,2023-02-15,124700,WHOUSE01,MIGO,REF-4900001188,
100,4900001189,2023,WA,WA,,2023-02-15,2023-02-15,2023-02-15,135600,WHOUSE01,MIGO,REF-4900001189,
100,4900001190,2023,WA,WA,,2023-07-03,2023-07-03,2023-07-03,070100,WHOUSE02,MIGO,REF-4900001190,
100,4900001191,2024,WA,WA,,2024-12-01,2024-12-01,2024-12-01,151800,WHOUSE02,MIGO,REF-4900001191,
100,4900001192,2024,UML,WA,,2024-07-29,2024-07-29,2024-07-29,080500,WHOUSE02,MIGO,REF-4900001192,
100,4900001193,2023,UML,WA,,2023-01-13,2023-01-13,2023-01-13,071300,WHOUSE02,MIGO,REF-4900001193,
100,4900001194,2024,UML,WA,,2024-02-11,2024-02-11,2024-02-11,162000,WHOUSE02,MIGO,REF-4900001194,
100,4900001195,2023,WA,WA,,2023-10-17,2023-10-17,2023-10-17,142200,WHOUSE02,MIGO,REF-4900001195,
100,4900001196,2024,UML,WA,,2024-04-07,2024-04-07,2024-04-07,095200,WHOUSE01,MIGO,REF-4900001196,
100,4900001197,2024,WA,WA,,2024-08-26,2024-08-26,2024-08-26,105000,WHOUSE02,MIGO,REF-4900001197,
100,4900001198,2024,UML,WA,,2024-02-20,2024-02-20,2024-02-20,155000,WHOUSE02,MIGO,REF-4900001198,
100,4900001199,2024,WA,WA,,2024-11-07,2024-11-07,2024-11-07,175800,WHOUSE01,MIGO,REF-4900001199,
100,4900001200,2023,UML,WA,,2023-11-26,2023-11-26,2023-11-26,092600,WHOUSE01,MIGO,REF-4900001200,
100,4900001201,2023,WA,WA,,2023-01-09,2023-01-09,2023-01-09,132800,WHOUSE01,MIGO,REF-4900001201,
100,4900001202,2023,WA,WA,,2023-02-01,2023-02-01,2023-02-01,093900,WHOUSE01,MIGO,REF-4900001202,
100,4900001203,2023,WA,WA,,2023-03-14,2023-03-14,2023-03-14,155700,WHOUSE02,MIGO,REF-4900001203,
100,4900001204,2023,WE,WE,,2023-03-21,2023-03-21,2023-03-21,095500,WHOUSE02,MIGO,REF-4900001204,
100,4900001205,2024,WA,WA,,2024-09-09,2024-09-09,2024-09-09,131900,WHOUSE02,MIGO,REF-4900001205,
100,4900001206,2024,WA,WA,,2024-01-15,2024-01-15,2024-01-15,121700,WHOUSE02,MIGO,REF-4900001206,
100,4900001207,2024,WE,WE,,2024-04-18,2024-04-18,2024-04-18,172800,WHOUSE02,MIGO,REF-4900001207,
100,4900001208,2023,WE,WE,,2023-11-16,2023-11-16,2023-11-16,143500,WHOUSE01,MIGO,REF-4900001208,
100,4900001209,2024,WA,WA,,2024-08-03,2024-08-03,2024-08-03,163100,WHOUSE01,MIGO,REF-4900001209,
100,4900001210,2024,WE,WE,,2024-04-28,2024-04-28,2024-04-28,155300,WHOUSE01,MIGO,REF-4900001210,
100,4900001211,2024,UML,WA,,2024-02-16,2024-02-16,2024-02-16,172800,WHOUSE02,MIGO,REF-4900001211,
100,4900001212,2024,WA,WA,,2024-01-10,2024-01-10,2024-01-10,074000,WHOUSE01,MIGO,REF-4900001212,
100,4900001213,2024,WA,WA,,2024-06-06,2024-06-06,2024-06-06,115800,WHOUSE01,MIGO,REF-4900001213,
100,4900001214,2024,WE,WE,,2024-03-31,2024-03-31,2024-03-31,072100,WHOUSE01,MIGO,REF-4900001214,
100,4900001215,2023,WA,WA,,2023-07-16,2023-07-16,2023-07-16,150600,WHOUSE01,MIGO,REF-4900001215,
100,4900001216,2023,WA,WA,,2023-07-13,2023-07-13,2023-07-13,092100,WHOUSE01,MIGO,REF-4900001216,
100,4900001217,2024,WA,WA,,2024-11-21,2024-11-21,2024-11-21,142700,WHOUSE02,MIGO,REF-4900001217,
100,4900001218,2024,UML,WA,,2024-08-02,2024-08-02,2024-08-02,172100,WHOUSE02,MIGO,REF-4900001218,
100,4900001219,2023,WA,WA,,2023-04-15,2023-04-15,2023-04-15,174100,WHOUSE02,MIGO,REF-4900001219,
100,4900001220,2024,UML,WA,,2024-02-27,2024-02-27,2024-02-27,171800,WHOUSE01,MIGO,REF-4900001220,
100,4900001221,2023,WA,WA,,2023-04-24,2023-04-24,2023-04-24,094600,WHOUSE01,MIGO,REF-4900001221,
100,4900001222,2023,WA,WA,,2023-10-15,2023-10-15,2023-10-15,112100,WHOUSE01,MIGO,REF-4900001222,
100,4900001223,2023,WA,WA,,2023-12-01,2023-12-01,2023-12-01,143800,WHOUSE01,MIGO,REF-4900001223,
