MANDT,OBJNR,STAT,INACT,CHGNR,UDATE,UTIME,USNAM,STSMA,VORGNG,VORZUSTAND,CDTCODE
100,OR1000000165000010,E0002,,972,2024-07-11,11:33:50,WHOUSE02,,,,VL01N
100,OR1000000165000010,E0003,,973,2024-07-12,08:06:26,WHOUSE02,,,,VL02N
100,OR1000000165000010,E0004,,974,2024-07-14,13:50:18,FINANCE02,,,,VF01
100,OR1000000165000010,E0005,,975,2024-07-15,15:57:56,FINANCE01,,,,VF02
100,OR1000000166000010,E0001,,976,2024-07-04,07:22:53,SALEUSER3,,,,VA01
100,OR1000000166000010,E0002,,977,2024-07-15,15:47:51,WHOUSE01,,,,VL01N
100,OR1000000166000010,E0003,,978,2024-07-17,17:47:14,WHOUSE01,,,,VL02N
100,OR1000000166000010,E0004,,979,2024-07-18,13:13:15,FINANCE02,,,,VF01
100,OR1000000166000010,E0005,,980,2024-07-21,08:56:11,FINANCE01,,,,VF02
100,OR1000000167000010,E0001,,981,2024-04-14,07:42:02,SALEUSER1,,,,VA01
100,OR1000000167000010,E0002,,982,2024-04-29,14:00:22,WHOUSE01,,,,VL01N
100,OR1000000167000010,E0003,,983,2024-04-30,06:56:48,WHOUSE02,,,,VL02N
100,OR1000000167000010,E0004,,984,2024-04-30,13:06:56,FINANCE02,,,,VF01
100,OR1000000167000010,E0005,,985,2024-05-02,09:13:23,AUTOCLR,,,,VF02
100,OR1000000168000010,E0001,,986,2024-03-12,10:33:20,SALEUSER3,,,,VA01
100,OR1000000168000010,I0001,,987,2024-03-13,06:56:37,SALEUSER1,,,,VA02
100,OR1000000168000010,I0001,X,988,2024-03-21,16:56:03,FINANCE01,,,,VA02
100,OR1000000168000010,E0002,,989,2024-03-25,09:08:30,WHOUSE02,,,,VL01N
100,OR1000000168000010,E0003,,990,2024-03-27,09:36:06,WHOUSE01,,,,VL02N
100,OR1000000168000010,E0004,,991,2024-03-28,11:02:11,FINANCE02,,,,VF01
100,OR1000000168000020,E0001,,992,2024-03-12,15:51:51,SALEUSER3,,,,VA01
100,OR1000000168000020,I0001,,993,2024-03-13,09:51:03,SALEUSER2,,,,VA02
100,OR1000000168000020,E0002,,994,2024-03-25,17:24:42,WHOUSE02,,,,VL01N
100,OR1000000168000020,E0003,,995,2024-03-26,17:13:00,WHOUSE02,,,,VL02N
100,OR1000000168000020,E0004,,996,2024-03-28,11:21:27,FINANCE02,,,,VF01
100,OR1000000169000010,E0001,,997,2024-02-28,13:44:36,SALEUSER3,,,,VA01
100,OR1000000169000010,E0002,,998,2024-03-18,17:27:01,WHOUSE01,,,,VL01N
100,OR1000000169000010,E0003,,999,2024-03-20,07:43:47,WHOUSE02,,,,VL02N
100,OR1000000169000010,E0004,,1000,2024-03-21,07:42:06,FINANCE01,,,,VF01
100,OR1000000169000010,E0005,,1001,2024-03-24,12:11:23,AUTOCLR,,,,VF02
100,OR1000000170000010,E0001,,1002,2024-03-10,17:02:15,SALEUSER2,,,,VA01
100,OR1000000170000010,E0002,,1003,2024-03-21,09:23:46,WHOUSE01,,,,VL01N
100,OR1000000170000010,E0003,,1004,2024-03-22,10:31:20,WHOUSE02,,,,VL02N
100,OR1000000170000010,E0004,,1005,2024-03-23,08:15:34,FINANCE02,,,,VF01
100,OR1000000170000010,E0005,,1006,2024-03-24,15:53:25,AUTOCLR,,,,VF02
100,OR1000000171000010,E0001,,1007,2024-02-23,11:24:31,SALEUSER3,,,,VA01
100,OR1000000171000010,E0002,,1008,2024-03-07,12:40:02,WHOUSE02,,,,VL01N
100,OR1000000171000010,E0003,,1009,2024-03-07,10:01:15,WHOUSE01,,,,VL02N
100,OR1000000171000010,E0004,,1010,2024-03-08,16:03:56,FINANCE01,,,,VF01
100,OR1000000171000010,E0005,,1011,2024-03-11,12:38:02,FINANCE01,,,,VF02
100,OR1000000171000020,E0001,,1012,2024-02-23,11:13:49,SALEUSER3,,,,VA01
100,OR1000000171000020,E0002,,1013,2024-03-07,10:00:33,WHOUSE01,,,,VL01N
100,OR1000000171000020,E0003,,1014,2024-03-09,11:54:59,WHOUSE01,,,,VL02N
100,OR1000000171000020,E0004,,1015,2024-03-08,15:12:45,FINANCE02,,,,VF01
100,OR1000000171000020,E0005,,1016,2024-03-10,12:43:47,FINANCE01,,,,VF02
100,OR1000000172000010,E0001,,1017,2024-05-03,09:03:07,SALEUSER3,,,,VA01
100,OR1000000172000010,I0002,,1018,2024-05-04,14:08:41,SALEUSER3,,,,VA02
100,OR1000000172000010,I0002,X,1019,2024-05-08,08:09:04,SALEUSER3,,,,VA02
100,OR1000000172000010,E0006,,1020,2024-05-08,12:01:07,SALEUSER1,,,,VA02
100,OR1000000173000010,E0001,,1021,2024-07-07,09:22:12,SALEUSER1,,,,VA01
100,OR1000000173000010,E0002,,1022,2024-08-04,06:53:59,WHOUSE01,,,,VL01N
100,OR1000000173000010,E0003,,1023,2024-08-06,10:31:54,WHOUSE02,,,,VL02N
100,OR1000000173000010,E0004,,1024,2024-08-06,16:54:18,FINANCE01,,,,VF01
100,OR1000000173000010,E0005,,1025,2024-08-09,16:44:44,AUTOCLR,,,,VF02
100,OR1000000174000010,E0001,,1026,2024-03-29,15:20:23,SALEUSER3,,,,VA01
100,OR1000000174000010,E0002,,1027,2024-04-23,09:36:09,WHOUSE01,,,,VL01N
100,OR1000000174000010,E0003,,1028,2024-04-24,06:16:38,WHOUSE02,,,,VL02N
100,OR1000000174000010,E0004,,1029,2024-04-27,17:00:22,FINANCE02,,,,VF01
100,OR1000000174000010,E0005,,1030,2024-04-30,08:50:18,AUTOCLR,,,,VF02
100,OR1000000175000010,E0001,,1031,2024-02-05,14:02:52,SALEUSER1,,,,VA01
100,OR1000000175000010,E0002,,1032,2024-03-03,15:32:05,WHOUSE01,,,,VL01N
100,OR1000000175000010,E0003,,1033,2024-03-05,09:20:08,WHOUSE02,,,,VL02N
100,OR1000000175000010,E0004,,1034,2024-03-07,07:15:45,FINANCE01,,,,VF01
100,OR1000000175000010,E0005,,1035,2024-03-08,12:25:01,FINANCE01,,,,VF02
100,OR1000000175000020,E0001,,1036,2024-02-05,10:55:25,SALEUSER1,,,,VA01
100,OR1000000175000020,E0002,,1037,2024-03-03,06:00:07,WHOUSE01,,,,VL01N
100,OR1000000175000020,E0003,,1038,2024-03-04,12:55:25,WHOUSE02,,,,VL02N
100,OR1000000175000020,E0004,,1039,2024-03-07,17:58:22,FINANCE02,,,,VF01
100,OR1000000175000020,E0005,,1040,2024-03-10,10:21:20,AUTOCLR,,,,VF02
100,OR1000000176000010,E0001,,1041,2024-07-27,10:25:12,SALEUSER1,,,,VA01
100,OR1000000176000010,E0002,,1042,2024-08-17,12:31:43,WHOUSE02,,,,VL01N
100,OR1000000176000010,E0003,,1043,2024-08-17,13:36:58,WHOUSE02,,,,VL02N
100,OR1000000177000010,E0001,,1044,2024-06-12,16:50:10,SALEUSER2,,,,VA01
100,OR1000000177000010,E0002,,1045,2024-06-19,13:31:13,WHOUSE01,,,,VL01N
100,OR1000000177000010,E0003,,1046,2024-06-19,06:28:16,WHOUSE02,,,,VL02N
100,OR1000000177000010,E0004,,1047,2024-06-24,07:06:07,FINANCE02,,,,VF01
100,OR1000000177000010,E0005,,1048,2024-06-26,11:35:17,FINANCE01,,,,VF02
100,OR1000000178000010,E0001,,1049,2024-04-01,13:28:50,SALEUSER2,,,,VA01
100,OR1000000178000010,E0002,,1050,2024-04-09,12:03:33,WHOUSE01,,,,VL01N
100,OR1000000178000010,E0003,,1051,2024-04-09,17:53:37,WHOUSE01,,,,VL02N
100,OR1000000178000010,E0004,,1052,2024-04-10,14:44:02,FINANCE01,,,,VF01
100,OR1000000178000010,E0005,,1053,2024-04-11,14:02:30,AUTOCLR,,,,VF02
100,OR1000000179000010,E0001,,1054,2024-07-13,07:20:46,SALEUSER1,,,,VA01
100,OR1000000179000010,E0002,,1055,2024-08-06,16:02:56,WHOUSE02,,,,VL01N
100,OR1000000179000010,E0003,,1056,2024-08-08,15:20:46,WHOUSE02,,,,VL02N
100,OR1000000179000010,E0004,,1057,2024-08-11,06:24:05,FINANCE01,,,,VF01
100,OR1000000179000010,E0005,,1058,2024-08-14,06:47:25,AUTOCLR,,,,VF02
100,OR1000000180000010,E0001,,1059,2024-05-22,14:31:01,SALEUSER1,,,,VA01
100,OR1000000180000010,E0002,,1060,2024-06-16,16:59:56,WHOUSE02,,,,VL01N
100,OR1000000180000010,E0003,,1061,2024-06-16,08:12:57,WHOUSE01,,,,VL02N
100,OR1000000180000010,E0004,,1062,2024-06-18,16:44:44,FINANCE01,,,,VF01
100,OR1000000180000010,E0005,,1063,2024-06-19,09:27:35,FINANCE01,,,,VF02
100,OR1000000181000010,E0001,,1064,2024-06-01,13:03:00,SALEUSER3,,,,VA01
100,OR1000000181000010,I0001,,1065,2024-06-02,15:59:03,SALEUSER2,,,,VA02
100,OR1000000181000010,E0002,,1066,2024-06-21,06:10:49,WHOUSE01,,,,VL01N
100,OR1000000181000010,E0003,,1067,2024-06-21,09:50:18,WHOUSE02,,,,VL02N
100,OR1000000181000010,E0004,,1068,2024-06-22,10:05:19,FINANCE01,,,,VF01
100,OR1000000182000010,E0001,,1069,2024-04-15,14:05:52,SALEUSER3,,,,VA01
100,OR1000000182000010,E0002,,1070,2024-04-26,11:06:26,WHOUSE01,,,,VL01N
100,OR1000000182000010,E0003,,1071,2024-04-26,07:24:24,WHOUSE02,,,,VL02N
100,OR1000000182000010,E0004,,1072,2024-04-28,17:14:12,FINANCE02,,,,VF01
100,OR1000000182000010,E0005,,1073,2024-04-29,09:54:03,FINANCE01,,,,VF02
100,OR1000000183000010,E0001,,1074,2024-07-09,14:45:21,SALEUSER3,,,,VA01
100,OR1000000183000010,E0002,,1075,2024-08-05,12:19:12,WHOUSE01,,,,VL01N
100,OR1000000183000010,E0003,,1076,2024-08-05,14:23:01,WHOUSE02,,,,VL02N
100,OR1000000183000010,E0004,,1077,2024-08-11,11:07:26,FINANCE02,,,,VF01
100,OR1000000183000010,E0005,,1078,2024-08-13,06:34:28,FINANCE01,,,,VF02
100,OR1000000184000010,E0001,,1079,2024-09-29,12:55:07,SALEUSER2,,,,VA01
100,OR1000000184000010,E0002,,1080,2024-10-13,13:19:23,WHOUSE01,,,,VL01N
100,OR1000000184000010,E0003,,1081,2024-10-13,16:15:08,WHOUSE02,,,,VL02N
100,OR1000000184000010,E0004,,1082,2024-10-14,08:14:42,FINANCE01,,,,VF01
100,OR1000000184000010,E0005,,1083,2024-10-16,13:07:07,FINANCE01,,,,VF02
100,OR1000000184000020,E0001,,1084,2024-09-29,08:17:31,SALEUSER2,,,,VA01
100,OR1000000184000020,E0002,,1085,2024-10-13,16:18:04,WHOUSE01,,,,VL01N
100,OR1000000184000020,E0003,,1086,2024-10-13,07:43:40,WHOUSE02,,,,VL02N
100,OR1000000184000020,E0004,,1087,2024-10-14,15:08:26,FINANCE02,,,,VF01
100,OR1000000184000020,E0005,,1088,2024-10-17,06:36:39,AUTOCLR,,,,VF02
100,OR1000000185000010,E0001,,1089,2024-04-19,07:03:37,SALEUSER2,,,,VA01
100,OR1000000185000010,I0002,,1090,2024-04-20,08:25:12,SALEUSER2,,,,VA02
100,OR1000000185000010,I0002,X,1091,2024-04-25,09:09:11,SALEUSER2,,,,VA02
100,OR1000000185000010,E0002,,1092,2024-05-29,06:48:33,WHOUSE01,,,,VL01N
100,OR1000000185000010,E0003,,1093,2024-05-29,12:34:54,WHOUSE02,,,,VL02N
100,OR1000000186000010,E0001,,1094,2024-05-06,15:15:49,SALEUSER3,,,,VA01
100,OR1000000186000010,E0002,,1095,2024-06-07,07:06:26,WHOUSE01,,,,VL01N
100,OR1000000186000010,E0003,,1096,2024-06-09,15:23:12,WHOUSE02,,,,VL02N
100,OR1000000186000010,E0004,,1097,2024-06-12,07:23:16,FINANCE02,,,,VF01
100,OR1000000186000010,E0005,,1098,2024-06-13,06:39:28,FINANCE01,,,,VF02
100,OR1000000187000010,E0001,,1099,2024-04-20,07:34:58,SALEUSER3,,,,VA01
100,OR1000000187000010,E0002,,1100,2024-05-17,11:48:55,WHOUSE01,,,,VL01N
100,OR1000000187000010,E0003,,1101,2024-05-17,13:07:07,WHOUSE02,,,,VL02N
100,OR1000000187000010,E0004,,1102,2024-05-18,06:21:01,FINANCE02,,,,VF01
100,OR1000000187000010,E0005,,1103,2024-05-21,16:44:55,FINANCE01,,,,VF02
100,OR1000000188000010,E0001,,1104,2024-06-20,13:44:21,SALEUSER1,,,,VA01
100,OR1000000188000010,E0002,,1105,2024-06-29,13:02:41,WHOUSE01,,,,VL01N
100,OR1000000188000010,E0003,,1106,2024-06-29,06:00:48,WHOUSE02,,,,VL02N
100,OR1000000188000010,E0004,,1107,2024-07-02,08:36:47,FINANCE02,,,,VF01
100,OR1000000188000010,E0005,,1108,2024-07-05,11:53:07,AUTOCLR,,,,VF02
100,OR1000000189000010,E0001,,1109,2024-08-11,08:59:14,SALEUSER2,,,,VA01
100,OR1000000189000010,E0006,,1110,2024-08-15,13:58:29,SALEUSER1,,,,VA02
100,OR1000000189000020,E0001,,1111,2024-08-11,06:00:33,SALEUSER2,,,,VA01
100,OR1000000189000020,E0006,,1112,2024-08-16,16:47:32,SALEUSER1,,,,VA02
100,OR1000000190000010,E0001,,1113,2024-04-09,10:55:03,SALEUSER2,,,,VA01
100,OR1000000190000010,E0006,,1114,2024-04-13,08:33:35,SALEUSER3,,,,VA02
100,OR1000000191000010,E0001,,1115,2024-04-23,16:37:54,SALEUSER2,,,,VA01
100,OR1000000191000010,E0002,,1116,2024-05-21,11:46:55,WHOUSE02,,,,VL01N
100,OR1000000191000010,E0003,,1117,2024-05-21,17:40:36,WHOUSE02,,,,VL02N
100,OR1000000191000010,E0004,,1118,2024-05-25,13:24:31,FINANCE01,,,,VF01
100,OR1000000191000010,E0005,,1119,2024-05-26,08:54:03,FINANCE01,,,,VF02
100,OR1000000192000010,E0001,,1120,2024-05-18,06:22:16,SALEUSER2,,,,VA01
100,OR1000000192000010,E0002,,1121,2024-06-06,16:35:35,WHOUSE02,,,,VL01N
100,OR1000000192000010,E0003,,1122,2024-06-06,11:52:48,WHOUSE01,,,,VL02N
100,OR1000000192000010,E0004,,1123,2024-06-08,11:10:49,FINANCE02,,,,VF01
100,OR1000000192000010,E0005,,1124,2024-06-09,17:17:12,FINANCE01,,,,VF02
100,OR1000000193000010,E0001,,1125,2024-09-24,15:07:00,SALEUSER2,,,,VA01
100,OR1000000193000010,E0006,,1126,2024-09-25,13:15:34,SALEUSER2,,,,VA02
100,OR1000000194000010,E0001,,1127,2024-05-31,12:45:51,SALEUSER3,,,,VA01
100,OR1000000194000010,E0002,,1128,2024-06-25,16:04:11,WHOUSE02,,,,VL01N
100,OR1000000194000010,E0003,,1129,2024-06-25,14:02:52,WHOUSE01,,,,VL02N
100,OR1000000194000010,E0004,,1130,2024-06-27,16:14:23,FINANCE02,,,,VF01
100,OR1000000194000010,E0005,,1131,2024-06-29,08:54:55,FINANCE01,,,,VF02
100,OR1000000195000010,E0001,,1132,2024-05-01,14:32:47,SALEUSER2,,,,VA01
100,OR1000000195000010,I0001,,1133,2024-05-02,13:36:58,SALEUSER2,,,,VA02
100,OR1000000195000010,I0001,X,1134,2024-05-08,15:10:04,SALEUSER1,,,,VA02
100,OR1000000195000010,E0002,,1135,2024-05-14,08:05:07,WHOUSE02,,,,VL01N
100,OR1000000195000010,E0003,,1136,2024-05-15,17:27:39,WHOUSE01,,,,VL02N
100,OR1000000195000010,E0004,,1137,2024-05-15,13:24:27,FINANCE02,,,,VF01
100,OR1000000195000020,E0001,,1138,2024-05-01,09:52:40,SALEUSER2,,,,VA01
100,OR1000000195000020,I0001,,1139,2024-05-02,11:10:53,SALEUSER1,,,,VA02
100,OR1000000195000020,I0001,X,1140,2024-05-05,14:58:33,SALEUSER1,,,,VA02
100,OR1000000195000020,E0002,,1141,2024-05-14,08:36:17,WHOUSE01,,,,VL01N
100,OR1000000195000020,E0003,,1142,2024-05-14,14:47:40,WHOUSE02,,,,VL02N
100,OR1000000195000020,E0004,,1143,2024-05-15,11:28:16,FINANCE01,,,,VF01
100,OR1000000196000010,E0001,,1144,2024-04-29,10:02:18,SALEUSER1,,,,VA01
100,OR1000000196000010,E0002,,1145,2024-06-03,08:48:25,WHOUSE02,,,,VL01N
100,OR1000000196000010,E0003,,1146,2024-06-04,12:46:14,WHOUSE01,,,,VL02N
100,OR1000000196000010,E0004,,1147,2024-06-09,07:32:43,FINANCE01,,,,VF01
100,OR1000000196000010,E0005,,1148,2024-06-10,14:24:54,FINANCE01,,,,VF02
100,OR1000000197000010,E0001,,1149,2024-06-20,09:17:08,SALEUSER1,,,,VA01
100,OR1000000197000010,E0006,,1150,2024-06-23,11:30:16,SALEUSER3,,,,VA02
100,OR1000000198000010,E0001,,1151,2024-08-10,12:21:46,SALEUSER3,,,,VA01
100,OR1000000198000010,E0002,,1152,2024-09-07,12:13:49,WHOUSE01,,,,VL01N
100,OR1000000198000010,E0003,,1153,2024-09-08,14:34:39,WHOUSE01,,,,VL02N
100,OR1000000198000010,E0004,,1154,2024-09-14,11:15:45,FINANCE01,,,,VF01
100,OR1000000198000010,E0005,,1155,2024-09-17,16:24:01,AUTOCLR,,,,VF02
100,OR1000000199000010,E0001,,1156,2024-03-02,14:29:13,SALEUSER2,,,,VA01
100,OR1000000199000010,E0002,,1157,2024-03-17,10:55:07,WHOUSE01,,,,VL01N
100,OR1000000199000010,E0003,,1158,2024-03-19,16:56:52,WHOUSE02,,,,VL02N
100,OR1000000199000010,E0004,,1159,2024-03-20,09:31:58,FINANCE02,,,,VF01
100,OR1000000199000010,E0005,,1160,2024-03-23,14:59:14,FINANCE01,,,,VF02
100,OR1000000199000020,E0001,,1161,2024-03-02,16:32:58,SALEUSER2,,,,VA01
100,OR1000000199000020,E0002,,1162,2024-03-17,14:13:30,WHOUSE02,,,,VL01N
100,OR1000000199000020,E0003,,1163,2024-03-17,10:41:21,WHOUSE02,,,,VL02N
100,OR1000000199000020,E0004,,1164,2024-03-20,13:28:28,FINANCE02,,,,VF01
100,OR1000000199000020,E0005,,1165,2024-03-22,13:38:36,AUTOCLR,,,,VF02
100,OR1000000200000010,E0001,,1166,2024-02-15,08:50:03,SALEUSER1,,,,VA01
100,OR1000000200000010,E0002,,1167,2024-03-05,11:11:08,WHOUSE01,,,,VL01N
100,OR1000000200000010,E0003,,1168,2024-03-05,17:10:49,WHOUSE01,,,,VL02N
100,OR1000000200000010,E0004,,1169,2024-03-08,17:09:11,FINANCE02,,,,VF01
100,OR1000000200000010,E0005,,1170,2024-03-11,08:44:06,FINANCE01,,,,VF02
100,OR1000000201000010,E0001,,1171,2024-09-16,13:22:53,SALEUSER1,,,,VA01
100,OR1000000201000010,E0002,,1172,2024-09-28,12:19:12,WHOUSE01,,,,VL01N
100,OR1000000201000010,E0003,,1173,2024-09-28,15:30:24,WHOUSE02,,,,VL02N
100,OR1000000201000010,E0004,,1174,2024-09-30,17:40:06,FINANCE02,,,,VF01
100,OR1000000201000010,E0005,,1175,2024-10-01,06:08:34,AUTOCLR,,,,VF02
100,OR1000000202000010,E0001,,1176,2024-06-29,15:53:14,SALEUSER3,,,,VA01
100,OR1000000202000010,E0002,,1177,2024-07-09,07:21:53,WHOUSE01,,,,VL01N
100,OR1000000202000010,E0003,,1178,2024-07-09,16:47:55,WHOUSE01,,,,VL02N
100,OR1000000202000010,E0004,,1179,2024-07-10,13:52:10,FINANCE02,,,,VF01
100,OR1000000202000010,E0005,,1180,2024-07-13,09:22:38,AUTOCLR,,,,VF02
100,OR1000000202000020,E0001,,1181,2024-06-29,11:44:02,SALEUSER3,,,,VA01
100,OR1000000202000020,E0002,,1182,2024-07-09,17:45:10,WHOUSE02,,,,VL01N
100,OR1000000202000020,E0003,,1183,2024-07-09,11:53:03,WHOUSE01,,,,VL02N
100,OR1000000202000020,E0004,,1184,2024-07-10,13:57:18,FINANCE02,,,,VF01
100,OR1000000202000020,E0005,,1185,2024-07-13,16:00:11,FINANCE01,,,,VF02
100,OR1000000203000010,E0001,,1186,2024-05-20,11:38:28,SALEUSER2,,,,VA01
100,OR1000000203000010,E0002,,1187,2024-06-13,08:21:08,WHOUSE02,,,,VL01N
100,OR1000000203000010,E0003,,1188,2024-06-14,14:24:05,WHOUSE01,,,,VL02N
100,OR1000000203000010,E0004,,1189,2024-06-14,12:19:42,FINANCE01,,,,VF01
100,OR1000000203000010,E0005,,1190,2024-06-16,08:36:17,FINANCE01,,,,VF02
100,OR1000000203000020,E0001,,1191,2024-05-20,16:54:48,SALEUSER2,,,,VA01
100,OR1000000203000020,E0002,,1192,2024-06-13,13:10:23,WHOUSE02,,,,VL01N
100,OR1000000203000020,E0003,,1193,2024-06-13,08:24:09,WHOUSE02,,,,VL02N
100,OR1000000203000020,E0004,,1194,2024-06-14,11:40:13,FINANCE01,,,,VF01
100,OR1000000203000020,E0005,,1195,2024-06-16,13:12:04,FINANCE01,,,,VF02
100,OR1000000204000010,E0001,,1196,2024-07-02,15:13:57,SALEUSER1,,,,VA01
100,OR1000000204000010,E0006,,1197,2024-07-07,11:49:21,SALEUSER1,,,,VA02
100,OR1000000204000020,E0001,,1198,2024-07-02,17:35:20,SALEUSER1,,,,VA01
100,OR1000000204000020,E0006,,1199,2024-07-05,16:28:09,SALEUSER1,,,,VA02
100,OR1000000205000010,E0001,,1200,2024-05-18,11:58:48,SALEUSER2,,,,VA01
100,OR1000000205000010,E0002,,1201,2024-06-16,07:36:02,WHOUSE01,,,,VL01N
100,OR1000000205000010,E0003,,1202,2024-06-16,08:09:00,WHOUSE02,,,,VL02N
100,OR1000000205000010,E0004,,1203,2024-06-17,10:34:20,FINANCE02,,,,VF01
100,OR1000000205000010,E0005,,1204,2024-06-18,10:17:46,FINANCE01,,,,VF02
100,OR1000000206000010,E0001,,1205,2024-09-01,12:43:17,SALEUSER2,,,,VA01
100,OR1000000206000010,I0001,,1206,2024-09-02,08:39:47,SALEUSER1,,,,VA02
100,OR1000000206000010,I0001,X,1207,2024-09-06,15:34:50,SALEUSER1,,,,VA02
100,OR1000000206000010,E0002,,1208,2024-09-30,11:25:27,WHOUSE01,,,,VL01N
100,OR1000000206000010,E0003,,1209,2024-09-30,09:05:30,WHOUSE02,,,,VL02N
100,OR1000000206000010,E0004,,1210,2024-10-04,17:36:06,FINANCE01,,,,VF01
100,OR1000000207000010,E0001,,1211,2024-01-24,10:25:01,SALEUSER2,,,,VA01
100,OR1000000207000010,I0001,,1212,2024-01-25,16:37:32,SALEUSER1,,,,VA02
100,OR1000000207000010,I0001,X,1213,2024-01-28,09:01:41,FINANCE01,,,,VA02
100,OR1000000207000010,E0002,,1214,2024-02-25,14:38:17,WHOUSE01,,,,VL01N
100,OR1000000207000010,E0003,,1215,2024-02-27,10:03:56,WHOUSE02,,,,VL02N
100,OR1000000207000010,E0004,,1216,2024-02-29,15:24:39,FINANCE01,,,,VF01
100,OR1000000208000010,E0001,,1217,2024-08-20,13:11:19,SALEUSER3,,,,VA01
100,OR1000000208000010,E0002,,1218,2024-09-16,08:56:33,WHOUSE02,,,,VL01N
100,OR1000000208000010,E0003,,1219,2024-09-17,14:19:57,WHOUSE01,,,,VL02N
100,OR1000000208000010,E0004,,1220,2024-09-21,11:44:25,FINANCE01,,,,VF01
100,OR1000000208000010,E0005,,1221,2024-09-23,14:20:50,FINANCE01,,,,VF02
100,OR1000000209000010,E0001,,1222,2024-07-09,13:05:56,SALEUSER1,,,,VA01
100,OR1000000209000010,I0002,,1223,2024-07-10,07:59:11,SALEUSER1,,,,VA02
100,OR1000000209000010,E0002,,1224,2024-07-28,06:01:48,WHOUSE01,,,,VL01N
100,OR1000000209000010,E0003,,1225,2024-07-29,16:21:53,WHOUSE02,,,,VL02N
100,OR1000000210000010,E0001,,1226,2024-01-23,13:22:57,SALEUSER1,,,,VA01
100,OR1000000210000010,E0002,,1227,2024-02-03,12:16:34,WHOUSE01,,,,VL01N
100,OR1000000210000010,E0003,,1228,2024-02-05,17:05:52,WHOUSE01,,,,VL02N
100,OR1000000210000010,E0004,,1229,2024-02-06,17:52:22,FINANCE01,,,,VF01
100,OR1000000210000010,E0005,,1230,2024-02-08,07:08:26,AUTOCLR,,,,VF02
100,OR1000000211000010,E0001,,1231,2024-01-28,14:07:26,SALEUSER2,,,,VA01
100,OR1000000211000010,E0002,,1232,2024-02-15,17:09:56,WHOUSE02,,,,VL01N
100,OR1000000211000010,E0003,,1233,2024-02-17,08:29:13,WHOUSE01,,,,VL02N
100,OR1000000211000010,E0004,,1234,2024-02-16,13:58:29,FINANCE02,,,,VF01
100,OR1000000211000010,E0005,,1235,2024-02-17,14:05:22,AUTOCLR,,,,VF02
100,OR1000000211000020,E0001,,1236,2024-01-28,16:03:41,SALEUSER2,,,,VA01
100,OR1000000211000020,E0002,,1237,2024-02-15,13:55:59,WHOUSE02,,,,VL01N
100,OR1000000211000020,E0003,,1238,2024-02-16,14:43:43,WHOUSE02,,,,VL02N
100,OR1000000211000020,E0004,,1239,2024-02-16,15:09:45,FINANCE01,,,,VF01
100,OR1000000211000020,E0005,,1240,2024-02-17,14:24:05,FINANCE01,,,,VF02
100,OR1000000212000010,E0001,,1241,2024-09-12,15:54:18,SALEUSER2,,,,VA01
100,OR1000000212000010,E0006,,1242,2024-09-13,08:13:57,SALEUSER3,,,,VA02
100,OR1000000213000010,E0001,,1243,2024-05-26,08:13:19,SALEUSER2,,,,VA01
100,OR1000000213000010,E0002,,1244,2024-06-16,17:50:33,WHOUSE02,,,,VL01N
100,OR1000000213000010,E0003,,1245,2024-06-18,06:13:23,WHOUSE01,,,,VL02N
100,OR1000000213000020,E0001,,1246,2024-05-26,10:40:21,SALEUSER2,,,,VA01
100,OR1000000213000020,E0002,,1247,2024-06-16,15:05:37,WHOUSE02,,,,VL01N
100,OR1000000213000020,E0003,,1248,2024-06-17,16:26:42,WHOUSE01,,,,VL02N
100,OR1000000214000010,E0001,,1249,2024-02-19,06:32:20,SALEUSER1,,,,VA01
100,OR1000000214000010,I0001,,1250,2024-02-20,06:15:30,SALEUSER1,,,,VA02
100,OR1000000214000010,E0002,,1251,2024-03-07,08:04:00,WHOUSE01,,,,VL01N
100,OR1000000214000010,E0003,,1252,2024-03-09,09:55:55,WHOUSE01,,,,VL02N
100,OR1000000214000010,E0004,,1253,2024-03-12,12:37:32,FINANCE01,,,,VF01
100,OR1000000214000020,E0001,,1254,2024-02-19,07:11:19,SALEUSER1,,,,VA01
100,OR1000000214000020,I0001,,1255,2024-02-20,12:16:19,SALEUSER2,,,,VA02
100,OR1000000214000020,I0001,X,1256,2024-02-27,07:46:40,SALEUSER1,,,,VA02
100,OR1000000214000020,E0002,,1257,2024-03-07,11:35:09,WHOUSE02,,,,VL01N
100,OR1000000214000020,E0003,,1258,2024-03-07,16:28:50,WHOUSE02,,,,VL02N
100,OR1000000214000020,E0004,,1259,2024-03-12,09:50:40,FINANCE02,,,,VF01
100,OR1000000215000010,E0001,,1260,2024-05-18,07:56:52,SALEUSER1,,,,VA01
100,OR1000000215000010,E0002,,1261,2024-07-02,15:08:15,WHOUSE02,,,,VL01N
100,OR1000000215000010,E0003,,1262,2024-07-02,12:39:02,WHOUSE02,,,,VL02N
100,OR1000000215000010,E0004,,1263,2024-07-06,12:43:40,FINANCE02,,,,VF01
100,OR1000000215000010,E0005,,1264,2024-07-09,09:42:36,AUTOCLR,,,,VF02
100,OR1000000216000010,E0001,,1265,2024-06-16,08:48:10,SALEUSER3,,,,VA01
100,OR1000000216000010,E0002,,1266,2024-07-03,14:11:04,WHOUSE02,,,,VL01N
100,OR1000000216000010,E0003,,1267,2024-07-05,13:43:06,WHOUSE02,,,,VL02N
