MANDT,MATNR,BWKEY,BWTAR,LFGJA,LFMON,LBKUM,SALK3,STPRS,VPRSV,PEINH,VKSAL
100,MAT00025,P002,,2024,07,1236.0,60094.32,48.62,S,1,78122.62
100,MAT00025,P002,,2024,08,1277.0,62087.74,48.62,S,1,80714.06
100,MAT00025,P002,,2024,09,1215.0,59073.3,48.62,S,1,76795.29
100,MAT00025,P002,,2024,10,1144.0,55621.28,48.62,S,1,72307.66
100,MAT00025,P002,,2024,11,1049.0,51002.38,48.62,S,1,66303.09
100,MAT00025,P002,,2024,12,1025.0,49835.5,48.62,S,1,64786.15
100,MAT00025,P003,,2023,01,992.0,177091.84,178.52,S,1,230219.39
100,MAT00025,P003,,2023,02,1089.0,194408.28,178.52,S,1,252730.76
100,MAT00025,P003,,2023,03,1073.0,191551.96,178.52,S,1,249017.55
100,MAT00025,P003,,2023,04,1157.0,206547.64,178.52,S,1,268511.93
100,MAT00025,P003,,2023,05,1158.0,206726.16,178.52,S,1,268744.01
100,MAT00025,P003,,2023,06,1247.0,222614.44,178.52,S,1,289398.77
100,MAT00025,P003,,2023,07,1306.0,233147.12,178.52,S,1,303091.26
100,MAT00025,P003,,2023,08,1451.0,259032.52,178.52,S,1,336742.28
100,MAT00025,P003,,2023,09,1591.0,284025.32,178.52,S,1,369232.92
100,MAT00025,P003,,2023,10,1661.0,296521.72,178.52,S,1,385478.24
100,MAT00025,P003,,2023,11,1752.0,312767.04,178.52,S,1,406597.15
100,MAT00025,P003,,2023,12,1801.0,321514.52,178.52,S,1,417968.88
100,MAT00025,P003,,2024,01,1770.0,315980.4,178.52,S,1,410774.52
100,MAT00025,P003,,2024,02,1838.0,328119.76,178.52,S,1,426555.69
100,MAT00025,P003,,2024,03,1956.0,349185.12,178.52,S,1,453940.66
100,MAT00025,P003,,2024,04,2100.0,374892.0,178.52,S,1,487359.6
100,MAT00025,P003,,2024,05,2046.0,365251.92,178.52,S,1,474827.5
100,MAT00025,P003,,2024,06,2076.0,370607.52,178.52,S,1,481789.78
100,MAT00025,P003,,2024,07,2119.0,378283.88,178.52,S,1,491769.04
100,MAT00025,P003,,2024,08,2256.0,402741.12,178.52,S,1,523563.46
100,MAT00025,P003,,2024,09,2283.0,407561.16,178.52,S,1,529829.51
100,MAT00025,P003,,2024,10,2195.0,391851.4,178.52,S,1,509406.82
100,MAT00025,P003,,2024,11,2324.0,414880.48,178.52,S,1,539344.62
100,MAT00025,P003,,2024,12,2468.0,440587.36,178.52,S,1,572763.57
100,MAT00026,P001,,2023,01,238.0,57067.64,239.78,S,1,74187.93
100,MAT00026,P001,,2023,02,166.0,39803.48,239.78,S,1,51744.52
100,MAT00026,P001,,2023,03,256.0,61383.68,239.78,S,1,79798.78
100,MAT00026,P001,,2023,04,373.0,89437.94,239.78,S,1,116269.32
100,MAT00026,P001,,2023,05,495.0,118691.1,239.78,S,1,154298.43
100,MAT00026,P001,,2023,06,444.0,106462.32,239.78,S,1,138401.02
100,MAT00026,P001,,2023,07,496.0,118930.88,239.78,S,1,154610.14
100,MAT00026,P001,,2023,08,635.0,152260.3,239.78,S,1,197938.39
100,MAT00026,P001,,2023,09,747.0,179115.66,239.78,S,1,232850.36
100,MAT00026,P001,,2023,10,862.0,206690.36,239.78,S,1,268697.47
100,MAT00026,P001,,2023,11,910.0,218199.8,239.78,S,1,283659.74
100,MAT00026,P001,,2023,12,1006.0,241218.68,239.78,S,1,313584.28
100,MAT00026,P001,,2024,01,1049.0,251529.22,239.78,S,1,326987.99
100,MAT00026,P001,,2024,02,1051.0,252008.78,239.78,S,1,327611.41
100,MAT00026,P001,,2024,03,1014.0,243136.92,239.78,S,1,316078.0
100,MAT00026,P001,,2024,04,942.0,225872.76,239.78,S,1,293634.59
100,MAT00026,P001,,2024,05,880.0,211006.4,239.78,S,1,274308.32
100,MAT00026,P001,,2024,06,964.0,231147.92,239.78,S,1,300492.3
100,MAT00026,P001,,2024,07,969.0,232346.82,239.78,S,1,302050.87
100,MAT00026,P001,,2024,08,918.0,220118.04,239.78,S,1,286153.45
100,MAT00026,P001,,2024,09,829.0,198777.62,239.78,S,1,258410.91
100,MAT00026,P001,,2024,10,905.0,217000.9,239.78,S,1,282101.17
100,MAT00026,P001,,2024,11,996.0,238820.88,239.78,S,1,310467.14
100,MAT00026,P001,,2024,12,1061.0,254406.58,239.78,S,1,330728.55
100,MAT00026,P002,,2023,01,10.0,3768.6,376.86,S,1,4899.18
100,MAT00026,P002,,2023,02,123.0,46353.78,376.86,S,1,60259.91
100,MAT00026,P002,,2023,03,170.0,64066.2,376.86,S,1,83286.06
100,MAT00026,P002,,2023,04,280.0,105520.8,376.86,S,1,137177.04
100,MAT00026,P002,,2023,05,371.0,139815.06,376.86,S,1,181759.58
100,MAT00026,P002,,2023,06,277.0,104390.22,376.86,S,1,135707.29
100,MAT00026,P002,,2023,07,295.0,111173.7,376.86,S,1,144525.81
100,MAT00026,P002,,2023,08,220.0,82909.2,376.86,S,1,107781.96
100,MAT00026,P002,,2023,09,360.0,135669.6,376.86,S,1,176370.48
100,MAT00026,P002,,2023,10,434.0,163557.24,376.86,S,1,212624.41
100,MAT00026,P002,,2023,11,497.0,187299.42,376.86,S,1,243489.25
100,MAT00026,P002,,2023,12,563.0,212172.18,376.86,S,1,275823.83
100,MAT00026,P002,,2024,01,481.0,181269.66,376.86,S,1,235650.56
100,MAT00026,P002,,2024,02,485.0,182777.1,376.86,S,1,237610.23
100,MAT00026,P002,,2024,03,591.0,222724.26,376.86,S,1,289541.54
100,MAT00026,P002,,2024,04,534.0,201243.24,376.86,S,1,261616.21
100,MAT00026,P002,,2024,05,557.0,209911.02,376.86,S,1,272884.33
100,MAT00026,P002,,2024,06,669.0,252119.34,376.86,S,1,327755.14
100,MAT00026,P002,,2024,07,692.0,260787.12,376.86,S,1,339023.26
100,MAT00026,P002,,2024,08,809.0,304879.74,376.86,S,1,396343.66
100,MAT00026,P002,,2024,09,890.0,335405.4,376.86,S,1,436027.02
100,MAT00026,P002,,2024,10,1007.0,379498.02,376.86,S,1,493347.43
100,MAT00026,P002,,2024,11,994.0,374598.84,376.86,S,1,486978.49
100,MAT00026,P002,,2024,12,1082.0,407762.52,376.86,S,1,530091.28
100,MAT00026,P003,,2023,01,829.0,101254.06,122.14,S,1,131630.28
100,MAT00026,P003,,2023,02,913.0,111513.82,122.14,S,1,144967.97
100,MAT00026,P003,,2023,03,988.0,120674.32,122.14,S,1,156876.62
100,MAT00026,P003,,2023,04,1007.0,122994.98,122.14,S,1,159893.47
100,MAT00026,P003,,2023,05,913.0,111513.82,122.14,S,1,144967.97
100,MAT00026,P003,,2023,06,1000.0,122140.0,122.14,S,1,158782.0
100,MAT00026,P003,,2023,07,1121.0,136918.94,122.14,S,1,177994.62
100,MAT00026,P003,,2023,08,1232.0,150476.48,122.14,S,1,195619.42
100,MAT00026,P003,,2023,09,1262.0,154140.68,122.14,S,1,200382.88
100,MAT00026,P003,,2023,10,1407.0,171850.98,122.14,S,1,223406.27
100,MAT00026,P003,,2023,11,1394.0,170263.16,122.14,S,1,221342.11
100,MAT00026,P003,,2023,12,1381.0,168675.34,122.14,S,1,219277.94
100,MAT00026,P003,,2024,01,1336.0,163179.04,122.14,S,1,212132.75
100,MAT00026,P003,,2024,02,1417.0,173072.38,122.14,S,1,224994.09
100,MAT00026,P003,,2024,03,1438.0,175637.32,122.14,S,1,228328.52
100,MAT00026,P003,,2024,04,1486.0,181500.04,122.14,S,1,235950.05
100,MAT00026,P003,,2024,05,1557.0,190171.98,122.14,S,1,247223.57
100,MAT00026,P003,,2024,06,1543.0,188462.02,122.14,S,1,245000.63
100,MAT00026,P003,,2024,07,1625.0,198477.5,122.14,S,1,258020.75
100,MAT00026,P003,,2024,08,1713.0,209225.82,122.14,S,1,271993.57
100,MAT00026,P003,,2024,09,1845.0,225348.3,122.14,S,1,292952.79
100,MAT00026,P003,,2024,10,1753.0,214111.42,122.14,S,1,278344.85
100,MAT00026,P003,,2024,11,1760.0,214966.4,122.14,S,1,279456.32
100,MAT00026,P003,,2024,12,1818.0,222050.52,122.14,S,1,288665.68
100,MAT00027,P001,,2023,01,672.0,20664.0,30.75,S,1,26863.2
100,MAT00027,P001,,2023,02,608.0,18696.0,30.75,S,1,24304.8
100,MAT00027,P001,,2023,03,677.0,20817.75,30.75,S,1,27063.08
100,MAT00027,P001,,2023,04,646.0,19864.5,30.75,S,1,25823.85
100,MAT00027,P001,,2023,05,743.0,22847.25,30.75,S,1,29701.42
100,MAT00027,P001,,2023,06,716.0,22017.0,30.75,S,1,28622.1
100,MAT00027,P001,,2023,07,830.0,25522.5,30.75,S,1,33179.25
100,MAT00027,P001,,2023,08,807.0,24815.25,30.75,S,1,32259.83
100,MAT00027,P001,,2023,09,802.0,24661.5,30.75,S,1,32059.95
100,MAT00027,P001,,2023,10,729.0,22416.75,30.75,S,1,29141.78
100,MAT00027,P001,,2023,11,837.0,25737.75,30.75,S,1,33459.08
100,MAT00027,P001,,2023,12,792.0,24354.0,30.75,S,1,31660.2
100,MAT00027,P001,,2024,01,706.0,21709.5,30.75,S,1,28222.35
100,MAT00027,P001,,2024,02,830.0,25522.5,30.75,S,1,33179.25
100,MAT00027,P001,,2024,03,975.0,29981.25,30.75,S,1,38975.62
100,MAT00027,P001,,2024,04,1095.0,33671.25,30.75,S,1,43772.62
100,MAT00027,P001,,2024,05,1061.0,32625.75,30.75,S,1,42413.47
100,MAT00027,P001,,2024,06,1052.0,32349.0,30.75,S,1,42053.7
100,MAT00027,P001,,2024,07,1113.0,34224.75,30.75,S,1,44492.18
100,MAT00027,P001,,2024,08,1154.0,35485.5,30.75,S,1,46131.15
100,MAT00027,P001,,2024,09,1143.0,35147.25,30.75,S,1,45691.43
100,MAT00027,P001,,2024,10,1211.0,37238.25,30.75,S,1,48409.72
100,MAT00027,P001,,2024,11,1125.0,34593.75,30.75,S,1,44971.88
100,MAT00027,P001,,2024,12,1049.0,32256.75,30.75,S,1,41933.78
100,MAT00027,P002,,2023,01,743.0,186923.94,251.58,S,1,243001.12
100,MAT00027,P002,,2023,02,878.0,220887.24,251.58,S,1,287153.41
100,MAT00027,P002,,2023,03,787.0,197993.46,251.58,S,1,257391.5
100,MAT00027,P002,,2023,04,840.0,211327.2,251.58,S,1,274725.36
100,MAT00027,P002,,2023,05,915.0,230195.7,251.58,S,1,299254.41
100,MAT00027,P002,,2023,06,1019.0,256360.02,251.58,S,1,333268.03
100,MAT00027,P002,,2023,07,982.0,247051.56,251.58,S,1,321167.03
100,MAT00027,P002,,2023,08,999.0,251328.42,251.58,S,1,326726.95
100,MAT00027,P002,,2023,09,1112.0,279756.96,251.58,S,1,363684.05
100,MAT00027,P002,,2023,10,1210.0,304411.8,251.58,S,1,395735.34
100,MAT00027,P002,,2023,11,1196.0,300889.68,251.58,S,1,391156.58
100,MAT00027,P002,,2023,12,1294.0,325544.52,251.58,S,1,423207.88
100,MAT00027,P002,,2024,01,1401.0,352463.58,251.58,S,1,458202.65
100,MAT00027,P002,,2024,02,1527.0,384162.66,251.58,S,1,499411.46
100,MAT00027,P002,,2024,03,1619.0,407308.02,251.58,S,1,529500.43
100,MAT00027,P002,,2024,04,1646.0,414100.68,251.58,S,1,538330.88
100,MAT00027,P002,,2024,05,1690.0,425170.2,251.58,S,1,552721.26
100,MAT00027,P002,,2024,06,1593.0,400766.94,251.58,S,1,520997.02
100,MAT00027,P002,,2024,07,1650.0,415107.0,251.58,S,1,539639.1
100,MAT00027,P002,,2024,08,1607.0,404289.06,251.58,S,1,525575.78
100,MAT00027,P002,,2024,09,1559.0,392213.22,251.58,S,1,509877.19
100,MAT00027,P002,,2024,10,1636.0,411584.88,251.58,S,1,535060.34
100,MAT00027,P002,,2024,11,1600.0,402528.0,251.58,S,1,523286.4
100,MAT00027,P002,,2024,12,1520.0,382401.6,251.58,S,1,497122.08
100,MAT00027,P003,,2023,01,650.0,81503.5,125.39,S,1,105954.55
100,MAT00027,P003,,2023,02,630.0,78995.7,125.39,S,1,102694.41
100,MAT00027,P003,,2023,03,722.0,90531.58,125.39,S,1,117691.05
100,MAT00027,P003,,2023,04,779.0,97678.81,125.39,S,1,126982.45
100,MAT00027,P003,,2023,05,873.0,109465.47,125.39,S,1,142305.11
100,MAT00027,P003,,2023,06,950.0,119120.5,125.39,S,1,154856.65
100,MAT00027,P003,,2023,07,1075.0,134794.25,125.39,S,1,175232.52
100,MAT00027,P003,,2023,08,1191.0,149339.49,125.39,S,1,194141.34
100,MAT00027,P003,,2023,09,1162.0,145703.18,125.39,S,1,189414.13
100,MAT00027,P003,,2023,10,1145.0,143571.55,125.39,S,1,186643.01
100,MAT00027,P003,,2023,11,1237.0,155107.43,125.39,S,1,201639.66
100,MAT00027,P003,,2023,12,1243.0,155859.77,125.39,S,1,202617.7
100,MAT00027,P003,,2024,01,1169.0,146580.91,125.39,S,1,190555.18
100,MAT00027,P003,,2024,02,1248.0,156486.72,125.39,S,1,203432.74
100,MAT00027,P003,,2024,03,1181.0,148085.59,125.39,S,1,192511.27
100,MAT00027,P003,,2024,04,1277.0,160123.03,125.39,S,1,208159.94
100,MAT00027,P003,,2024,05,1251.0,156862.89,125.39,S,1,203921.76
100,MAT00027,P003,,2024,06,1311.0,164386.29,125.39,S,1,213702.18
100,MAT00027,P003,,2024,07,1431.0,179433.09,125.39,S,1,233263.02
100,MAT00027,P003,,2024,08,1518.0,190342.02,125.39,S,1,247444.63
100,MAT00027,P003,,2024,09,1513.0,189715.07,125.39,S,1,246629.59
100,MAT00027,P003,,2024,10,1434.0,179809.26,125.39,S,1,233752.04
100,MAT00027,P003,,2024,11,1576.0,197614.64,125.39,S,1,256899.03
100,MAT00027,P003,,2024,12,1557.0,195232.23,125.39,S,1,253801.9
100,MAT00028,P001,,2023,01,884.0,178249.76,201.64,S,1,231724.69
100,MAT00028,P001,,2023,02,991.0,199825.24,201.64,S,1,259772.81
100,MAT00028,P001,,2023,03,1040.0,209705.6,201.64,S,1,272617.28
100,MAT00028,P001,,2023,04,1136.0,229063.04,201.64,S,1,297781.95
100,MAT00028,P001,,2023,05,1284.0,258905.76,201.64,S,1,336577.49
100,MAT00028,P001,,2023,06,1299.0,261930.36,201.64,S,1,340509.47
100,MAT00028,P001,,2023,07,1446.0,291571.44,201.64,S,1,379042.87
100,MAT00028,P001,,2023,08,1502.0,302863.28,201.64,S,1,393722.26
100,MAT00028,P001,,2023,09,1570.0,316574.8,201.64,S,1,411547.24
100,MAT00028,P001,,2023,10,1491.0,300645.24,201.64,S,1,390838.81
100,MAT00028,P001,,2023,11,1486.0,299637.04,201.64,S,1,389528.15
100,MAT00028,P001,,2023,12,1577.0,317986.28,201.64,S,1,413382.16
100,MAT00028,P001,,2024,01,1667.0,336133.88,201.64,S,1,436974.04
100,MAT00028,P001,,2024,02,1742.0,351256.88,201.64,S,1,456633.94
100,MAT00028,P001,,2024,03,1770.0,356902.8,201.64,S,1,463973.64
100,MAT00028,P001,,2024,04,1821.0,367186.44,201.64,S,1,477342.37
100,MAT00028,P001,,2024,05,1956.0,394407.84,201.64,S,1,512730.19
100,MAT00028,P001,,2024,06,1893.0,381704.52,201.64,S,1,496215.88
100,MAT00028,P001,,2024,07,1909.0,384930.76,201.64,S,1,500409.99
100,MAT00028,P001,,2024,08,1885.0,380091.4,201.64,S,1,494118.82
100,MAT00028,P001,,2024,09,1917.0,386543.88,201.64,S,1,502507.04
100,MAT00028,P001,,2024,10,1987.0,400658.68,201.64,S,1,520856.28
100,MAT00028,P001,,2024,11,1958.0,394811.12,201.64,S,1,513254.46
100,MAT00028,P001,,2024,12,1978.0,398843.92,201.64,S,1,518497.1
100,MAT00028,P002,,2023,01,407.0,155250.15,381.45,S,1,201825.2
100,MAT00028,P002,,2023,02,401.0,152961.45,381.45,S,1,198849.88
100,MAT00028,P002,,2023,03,457.0,174322.65,381.45,S,1,226619.45
100,MAT00028,P002,,2023,04,523.0,199498.35,381.45,S,1,259347.86
100,MAT00028,P002,,2023,05,476.0,181570.2,381.45,S,1,236041.26
100,MAT00028,P002,,2023,06,377.0,143806.65,381.45,S,1,186948.64
100,MAT00028,P002,,2023,07,352.0,134270.4,381.45,S,1,174551.52
100,MAT00028,P002,,2023,08,297.0,113290.65,381.45,S,1,147277.85
100,MAT00028,P002,,2023,09,316.0,120538.2,381.45,S,1,156699.66
100,MAT00028,P002,,2023,10,306.0,116723.7,381.45,S,1,151740.81
100,MAT00028,P002,,2023,11,243.0,92692.35,381.45,S,1,120500.05
100,MAT00028,P002,,2023,12,161.0,61413.45,381.45,S,1,79837.49
100,MAT00028,P002,,2024,01,287.0,109476.15,381.45,S,1,142318.99
100,MAT00028,P002,,2024,02,403.0,153724.35,381.45,S,1,199841.66
100,MAT00028,P002,,2024,03,380.0,144951.0,381.45,S,1,188436.3
100,MAT00028,P002,,2024,04,502.0,191487.9,381.45,S,1,248934.27
100,MAT00028,P002,,2024,05,467.0,178137.15,381.45,S,1,231578.3
100,MAT00028,P002,,2024,06,521.0,198735.45,381.45,S,1,258356.08
100,MAT00028,P002,,2024,07,478.0,182333.1,381.45,S,1,237033.03
100,MAT00028,P002,,2024,08,497.0,189580.65,381.45,S,1,246454.85
100,MAT00028,P002,,2024,09,434.0,165549.3,381.45,S,1,215214.09
100,MAT00028,P002,,2024,10,460.0,175467.0,381.45,S,1,228107.1
100,MAT00028,P002,,2024,11,584.0,222766.8,381.45,S,1,289596.84
100,MAT00028,P002,,2024,12,632.0,241076.4,381.45,S,1,313399.32
100,MAT00028,P003,,2023,01,319.0,6504.41,20.39,S,1,8455.73
100,MAT00028,P003,,2023,02,249.0,5077.11,20.39,S,1,6600.24
100,MAT00028,P003,,2023,03,290.0,5913.1,20.39,S,1,7687.03
100,MAT00028,P003,,2023,04,198.0,4037.22,20.39,S,1,5248.39
100,MAT00028,P003,,2023,05,323.0,6585.97,20.39,S,1,8561.76
100,MAT00028,P003,,2023,06,327.0,6667.53,20.39,S,1,8667.79
100,MAT00028,P003,,2023,07,400.0,8156.0,20.39,S,1,10602.8
100,MAT00028,P003,,2023,08,387.0,7890.93,20.39,S,1,10258.21
100,MAT00028,P003,,2023,09,357.0,7279.23,20.39,S,1,9463.0
100,MAT00028,P003,,2023,10,368.0,7503.52,20.39,S,1,9754.58
100,MAT00028,P003,,2023,11,517.0,10541.63,20.39,S,1,13704.12
100,MAT00028,P003,,2023,12,543.0,11071.77,20.39,S,1,14393.3
100,MAT00028,P003,,2024,01,576.0,11744.64,20.39,S,1,15268.03
100,MAT00028,P003,,2024,02,696.0,14191.44,20.39,S,1,18448.87
100,MAT00028,P003,,2024,03,787.0,16046.93,20.39,S,1,20861.01
100,MAT00028,P003,,2024,04,936.0,19085.04,20.39,S,1,24810.55
100,MAT00028,P003,,2024,05,950.0,19370.5,20.39,S,1,25181.65
100,MAT00028,P003,,2024,06,960.0,19574.4,20.39,S,1,25446.72
100,MAT00028,P003,,2024,07,1075.0,21919.25,20.39,S,1,28495.03
100,MAT00028,P003,,2024,08,1003.0,20451.17,20.39,S,1,26586.52
100,MAT00028,P003,,2024,09,1031.0,21022.09,20.39,S,1,27328.72
100,MAT00028,P003,,2024,10,937.0,19105.43,20.39,S,1,24837.06
100,MAT00028,P003,,2024,11,1027.0,20940.53,20.39,S,1,27222.69
100,MAT00028,P003,,2024,12,976.0,19900.64,20.39,S,1,25870.83
100,MAT00029,P001,,2023,01,392.0,58302.16,148.73,S,1,75792.81
100,MAT00029,P001,,2023,02,483.0,71836.59,148.73,S,1,93387.57
100,MAT00029,P001,,2023,03,416.0,61871.68,148.73,S,1,80433.18
100,MAT00029,P001,,2023,04,403.0,59938.19,148.73,S,1,77919.65
100,MAT00029,P001,,2023,05,394.0,58599.62,148.73,S,1,76179.51
100,MAT00029,P001,,2023,06,320.0,47593.6,148.73,S,1,61871.68
100,MAT00029,P001,,2023,07,413.0,61425.49,148.73,S,1,79853.14
100,MAT00029,P001,,2023,08,327.0,48634.71,148.73,S,1,63225.12
100,MAT00029,P001,,2023,09,412.0,61276.76,148.73,S,1,79659.79
100,MAT00029,P001,,2023,10,484.0,71985.32,148.73,S,1,93580.92
100,MAT00029,P001,,2023,11,613.0,91171.49,148.73,S,1,118522.94
100,MAT00029,P001,,2023,12,528.0,78529.44,148.73,S,1,102088.27
100,MAT00029,P001,,2024,01,559.0,83140.07,148.73,S,1,108082.09
100,MAT00029,P001,,2024,02,643.0,95633.39,148.73,S,1,124323.41
100,MAT00029,P001,,2024,03,654.0,97269.42,148.73,S,1,126450.25
100,MAT00029,P001,,2024,04,747.0,111101.31,148.73,S,1,144431.7
100,MAT00029,P001,,2024,05,732.0,108870.36,148.73,S,1,141531.47
100,MAT00029,P001,,2024,06,823.0,122404.79,148.73,S,1,159126.23
100,MAT00029,P001,,2024,07,849.0,126271.77,148.73,S,1,164153.3
100,MAT00029,P001,,2024,08,810.0,120471.3,148.73,S,1,156612.69
100,MAT00029,P001,,2024,09,801.0,119132.73,148.73,S,1,154872.55
100,MAT00029,P001,,2024,10,715.0,106341.95,148.73,S,1,138244.54
100,MAT00029,P001,,2024,11,648.0,96377.04,148.73,S,1,125290.15
100,MAT00029,P001,,2024,12,646.0,96079.58,148.73,S,1,124903.45
100,MAT00029,P002,,2023,01,324.0,67051.8,206.95,S,1,87167.34
100,MAT00029,P002,,2023,02,434.0,89816.3,206.95,S,1,116761.19
100,MAT00029,P002,,2023,03,457.0,94576.15,206.95,S,1,122948.99
100,MAT00029,P002,,2023,04,482.0,99749.9,206.95,S,1,129674.87
100,MAT00029,P002,,2023,05,471.0,97473.45,206.95,S,1,126715.49
100,MAT00029,P002,,2023,06,557.0,115271.15,206.95,S,1,149852.49
100,MAT00029,P002,,2023,07,640.0,132448.0,206.95,S,1,172182.4
100,MAT00029,P002,,2023,08,608.0,125825.6,206.95,S,1,163573.28
100,MAT00029,P002,,2023,09,547.0,113201.65,206.95,S,1,147162.14
100,MAT00029,P002,,2023,10,501.0,103681.95,206.95,S,1,134786.54
100,MAT00029,P002,,2023,11,438.0,90644.1,206.95,S,1,117837.33
100,MAT00029,P002,,2023,12,410.0,84849.5,206.95,S,1,110304.35
100,MAT00029,P002,,2024,01,367.0,75950.65,206.95,S,1,98735.85
100,MAT00029,P002,,2024,02,303.0,62705.85,206.95,S,1,81517.6
100,MAT00029,P002,,2024,03,390.0,80710.5,206.95,S,1,104923.65
100,MAT00029,P002,,2024,04,455.0,94162.25,206.95,S,1,122410.93
100,MAT00029,P002,,2024,05,517.0,106993.15,206.95,S,1,139091.1
100,MAT00029,P002,,2024,06,444.0,91885.8,206.95,S,1,119451.54
100,MAT00029,P002,,2024,07,562.0,116305.9,206.95,S,1,151197.67
100,MAT00029,P002,,2024,08,651.0,134724.45,206.95,S,1,175141.78
100,MAT00029,P002,,2024,09,738.0,152729.1,206.95,S,1,198547.83
100,MAT00029,P002,,2024,10,881.0,182322.95,206.95,S,1,237019.83
100,MAT00029,P002,,2024,11,962.0,199085.9,206.95,S,1,258811.67
100,MAT00029,P002,,2024,12,933.0,193084.35,206.95,S,1,251009.65
100,MAT00029,P003,,2023,01,870.0,293755.5,337.65,S,1,381882.15
100,MAT00029,P003,,2023,02,779.0,263029.35,337.65,S,1,341938.15
100,MAT00029,P003,,2023,03,727.0,245471.55,337.65,S,1,319113.02
100,MAT00029,P003,,2023,04,632.0,213394.8,337.65,S,1,277413.24
100,MAT00029,P003,,2023,05,582.0,196512.3,337.65,S,1,255465.99
100,MAT00029,P003,,2023,06,705.0,238043.25,337.65,S,1,309456.22
100,MAT00029,P003,,2023,07,620.0,209343.0,337.65,S,1,272145.9
100,MAT00029,P003,,2023,08,753.0,254250.45,337.65,S,1,330525.58
100,MAT00029,P003,,2023,09,683.0,230614.95,337.65,S,1,299799.43
100,MAT00029,P003,,2023,10,637.0,215083.05,337.65,S,1,279607.96
100,MAT00029,P003,,2023,11,743.0,250873.95,337.65,S,1,326136.14
100,MAT00029,P003,,2023,12,794.0,268094.1,337.65,S,1,348522.33
100,MAT00029,P003,,2024,01,928.0,313339.2,337.65,S,1,407340.96
100,MAT00029,P003,,2024,02,1026.0,346428.9,337.65,S,1,450357.57
100,MAT00029,P003,,2024,03,1132.0,382219.8,337.65,S,1,496885.74
100,MAT00029,P003,,2024,04,1054.0,355883.1,337.65,S,1,462648.03
100,MAT00029,P003,,2024,05,960.0,324144.0,337.65,S,1,421387.2
100,MAT00029,P003,,2024,06,964.0,325494.6,337.65,S,1,423142.98
100,MAT00029,P003,,2024,07,1097.0,370402.05,337.65,S,1,481522.66
100,MAT00029,P003,,2024,08,1177.0,397414.05,337.65,S,1,516638.27
100,MAT00029,P003,,2024,09,1261.0,425776.65,337.65,S,1,553509.65
100,MAT00029,P003,,2024,10,1215.0,410244.75,337.65,S,1,533318.18
100,MAT00029,P003,,2024,11,1351.0,456165.15,337.65,S,1,593014.69
100,MAT00029,P003,,2024,12,1437.0,485203.05,337.65,S,1,630763.96
100,MAT00030,P001,,2023,01,725.0,189101.75,260.83,S,1,245832.27
100,MAT00030,P001,,2023,02,797.0,207881.51,260.83,S,1,270245.96
100,MAT00030,P001,,2023,03,884.0,230573.72,260.83,S,1,299745.84
100,MAT00030,P001,,2023,04,805.0,209968.15,260.83,S,1,272958.6
100,MAT00030,P001,,2023,05,906.0,236311.98,260.83,S,1,307205.57
100,MAT00030,P001,,2023,06,896.0,233703.68,260.83,S,1,303814.78
100,MAT00030,P001,,2023,07,1005.0,262134.15,260.83,S,1,340774.4
100,MAT00030,P001,,2023,08,1006.0,262394.98,260.83,S,1,341113.47
100,MAT00030,P001,,2023,09,1075.0,280392.25,260.83,S,1,364509.92
100,MAT00030,P001,,2023,10,977.0,254830.91,260.83,S,1,331280.18
100,MAT00030,P001,,2023,11,965.0,251700.95,260.83,S,1,327211.23
100,MAT00030,P001,,2023,12,1041.0,271524.03,260.83,S,1,352981.24
100,MAT00030,P001,,2024,01,1177.0,306996.91,260.83,S,1,399095.98
100,MAT00030,P001,,2024,02,1158.0,302041.14,260.83,S,1,392653.48
100,MAT00030,P001,,2024,03,1121.0,292390.43,260.83,S,1,380107.56
100,MAT00030,P001,,2024,04,1250.0,326037.5,260.83,S,1,423848.75
100,MAT00030,P001,,2024,05,1179.0,307518.57,260.83,S,1,399774.14
100,MAT00030,P001,,2024,06,1172.0,305692.76,260.83,S,1,397400.59
100,MAT00030,P001,,2024,07,1100.0,286913.0,260.83,S,1,372986.9
100,MAT00030,P001,,2024,08,1037.0,270480.71,260.83,S,1,351624.92
100,MAT00030,P001,,2024,09,993.0,259004.19,260.83,S,1,336705.45
100,MAT00030,P001,,2024,10,1120.0,292129.6,260.83,S,1,379768.48
100,MAT00030,P001,,2024,11,1077.0,280913.91,260.83,S,1,365188.08
100,MAT00030,P001,,2024,12,983.0,256395.89,260.83,S,1,333314.66
100,MAT00030,P002,,2023,01,619.0,218377.01,352.79,S,1,283890.11
100,MAT00030,P002,,2023,02,560.0,197562.4,352.79,S,1,256831.12
100,MAT00030,P002,,2023,03,663.0,233899.77,352.79,S,1,304069.7
100,MAT00030,P002,,2023,04,761.0,268473.19,352.79,S,1,349015.15
100,MAT00030,P002,,2023,05,892.0,314688.68,352.79,S,1,409095.28
100,MAT00030,P002,,2023,06,977.0,344675.83,352.79,S,1,448078.58
100,MAT00030,P002,,2023,07,935.0,329858.65,352.79,S,1,428816.25
100,MAT00030,P002,,2023,08,1072.0,378190.88,352.79,S,1,491648.14
100,MAT00030,P002,,2023,09,1004.0,354201.16,352.79,S,1,460461.51
100,MAT00030,P002,,2023,10,906.0,319627.74,352.79,S,1,415516.06
100,MAT00030,P002,,2023,11,893.0,315041.47,352.79,S,1,409553.91
